ID;User_ID;Table_rank_2024_03;Person;net_worth_in_BillionUSD_2024_03;Age_of_person_2024_03;Date_of_data
2256;3271;2256;Gabriel Escarrer and family;1,2;89;03-30-2024
2257;2495;2257;Rao Wei and family;1,2;59;03-30-2024
2258;2255;2258;Peng Zhao;1,2;53;03-30-2024
2259;2434;2259;Shlomo Eliahu;1,2;88;03-30-2024
2260;1596;2260;Faruk Eczacibasi;1,2;69;03-30-2024
2261;2315;2261;Guy Laliberte;1,2;64;03-30-2024
2262;2381;2262;Wang Shih-Chung;1,2;62;03-30-2024
2263;2375;2263;Joop van den Ende;1,2;82;03-30-2024
2264;2478;2264;Randolph Lerner;1,2;62;03-30-2024
2265;2076;2265;Gary Magness;1,2;70;03-30-2024
2266;2477;2266;Norma Lerner;1,2;88;03-30-2024
2267;1787;2267;Sun Huaiqing and family;1,2;54;03-30-2024
2268;2004;2268;Tran Ba Duong and family;1,2;63;03-30-2024
2269;2342;2269;Markus Persson;1,2;44;03-30-2024
2270;2372;2270;Sam Tarascio;1,2;79;03-30-2024
2271;2298;2271;Fahed Hariri;1,2;43;03-30-2024
2272;1510;2272;Xu Xudong and family;1,2;54;03-30-2024
2273;2265;2273;Mehmet Aydinlar;1,2;67;03-30-2024
2274;2261;2274;Joao Alves de Queiroz Filho;1,2;71;03-30-2024
2275;2529;2275;Ye Qiongjiu;1,2;69;03-30-2024
2276;3267;2276;Naresh Jain;1,2;89;03-30-2024
2277;2140;2277;Sachin Bansal;1,2;42;03-30-2024
2278;2281;2278;Richard Desmond;1,2;72;03-30-2024
2279;2344;2279;Murdaya Poo;1,2;83;03-30-2024
2280;3242;2280;Michelle Zatlyn;1,2;44;03-30-2024
2281;1848;2281;Robert Langer;1,2;75;03-30-2024
2282;1642;2282;Xie Juhua and family;1,2;73;03-30-2024
2283;1413;2283;Jeffrey Soffer;1,2;56;03-30-2024
2284;3208;2284;Hartley Rogers;1,2;64;03-30-2024
2285;1248;2285;Lu Yiwen;1,2;37;03-30-2024
2286;2115;2286;Werner O. Weber;1,2;85;03-30-2024
2287;3048;2287;Richard Fairbank;1,2;73;03-30-2024
2288;2443;2288;Donald Friese;1,2;83;03-30-2024
2289;3231;2289;Jiang Zhaobai;1,2;60;03-30-2024
2290;1961;2290;Lu Zongjun;1,2;60;03-30-2024
2291;2085;2291;Vadim Novinsky;1,2;60;03-30-2024
2292;2401;2292;Zhang Yin;1,2;67;03-30-2024
2293;3213;2293;Gary Tharaldson;1,2;78;03-30-2024
2294;2022;2294;Nigel Austin;1,2;53;03-30-2024
2295;3227;2295;Chung Mong-joon;1,2;72;03-30-2024
2296;2447;2296;Pavel Golubkov;1,2;48;03-30-2024
2297;2338;2297;Axel Oberwelland and family;1,2;57;03-30-2024
2298;1835;2298;Timothy Headington;1,2;73;03-30-2024
2299;2116;2299;Anne Werninghaus;1,2;38;03-30-2024
2300;2414;2300;Oleg Boyko;1,2;59;03-30-2024
2301;2383;2301;J. Wayne Weaver;1,2;88;03-30-2024
2302;2111;2302;Wang Jilei;1,2;59;03-30-2024
2303;2033;2303;Chris Ellison;1,2;66;03-30-2024
2304;2075;2304;Lucia Maggi and family;1,2;91;03-30-2024
2305;2185;2305;Joe Kiani;1,2;59;03-30-2024
2306;2309;2306;Ke Guihua;1,2;58;03-30-2024
2307;3230;2307;Kenneth Lo;1,2;85;03-30-2024
2308;1440;2308;Cao Ji;1,2;72;03-30-2024
2309;2449;2309;Philip Green;1,2;72;03-30-2024
2310;2448;2310;Cristina Green;1,2;74;03-30-2024
2311;2035;2311;J. Christopher Flowers;1,2;66;03-30-2024
2312;3293;2312;Ryu Kwang-ji;1,2;57;03-30-2024
2313;3031;2313;Stanley Tang;1,2;31;03-30-2024
2314;2367;2314;Ion Stoica;1,2;59;03-30-2024
2315;2398;2315;Matei Zaharia;1,2;38;03-30-2024
2316;1376;2316;Chen Xueli;1,2;72;03-30-2024
2317;2458;2317;Hiroshi Ishibashi;1,2;77;03-30-2024
2318;2597;2318;Michiel Le Roux;1,2;74;03-30-2024
2319;3268;2319;Wirastuty Fangiono;1,2;51;03-30-2024
2320;2089;2320;Pan Shiyi;1,2;61;03-30-2024
2321;1542;2321;Liang Zhaoxian;1,2;59;03-30-2024
2322;2352;2322;Thomas Sandell;1,2;63;03-30-2024
2323;2572;2323;Stelios Haji-Ioannou;1,2;57;03-30-2024
2324;3057;2324;Huang Jiangji;1,2;;03-30-2024
2325;2566;2325;Benedicte Find;1,2;69;03-30-2024
2326;2284;2326;Mathias Doepfner;1,2;61;03-30-2024
2327;3118;2327;Larry Fink;1,2;71;03-30-2024
2328;2203;2328;Yasseen Mansour;1,2;62;03-30-2024
2329;2167;2329;Philip Fayer;1,2;46;03-30-2024
2330;3219;2330;Magic Johnson;1,2;64;03-30-2024
2331;3218;2331;Raamdeo Agrawal;1,2;67;03-30-2024
2332;1256;2332;Qiu Minxiu;1,2;78;03-30-2024
2333;2043;2333;Alfredo Harp Helu and family;1,2;80;03-30-2024
2334;2107;2334;Anand Surana;1,2;53;03-30-2024
2335;2108;2335;Dilip Surana;1,2;58;03-30-2024
2336;2562;2336;Benoit Dageville;1,2;57;03-30-2024
2337;3195;2337;Shay Banon;1,2;46;03-30-2024
2338;2062;2338;Raymond Kwok;1,2;70;03-30-2024
2339;2303;2339;Huang Guanlin;1,2;59;03-30-2024
2340;2563;2340;Mark Dixon;1,2;64;03-30-2024
2341;2160;2341;Aydin Dogan;1,2;87;03-30-2024
2342;2070;2342;Liu Fangyi;1,2;;03-30-2024
2343;2552;2343;Chen Jiancheng;1,2;65;03-30-2024
2344;2444;2344;Gan Zhongru;1,2;75;03-30-2024
2345;3276;2345;Kalpana Parekh;1,2;71;03-30-2024
2346;3266;2346;Shashishekar Pandit;1,2;74;03-30-2024
2347;3209;2347;Christoffel Wiese;1,2;82;03-30-2024
2348;3205;2348;Takaya Awata;1,2;62;03-30-2024
2349;2532;2349;Yu Faxiang;1,2;52;03-30-2024
2350;2067;2350;Li Jinyang;1,2;;03-30-2024
2351;1574;2351;Zhu Yiwen and family;1,2;60;03-30-2024
2352;2378;2352;Thongma Vijitpongpun;1,2;66;03-30-2024
2353;2510;2353;Tang Aoqi and family;1,2;78;03-30-2024
2354;3012;2354;John Krystynak;1,2;55;03-30-2024
2355;2363;2355;Mike Speiser;1,2;53;03-30-2024
2356;2450;2356;Said Gutseriev;1,2;35;03-30-2024
2357;2615;2357;Scott Smith;1,2;74;03-30-2024
2358;2471;2358;Andrei Kosogov;1,1;63;03-30-2024
2359;2126;2359;Zhang Keqiang;1,1;63;03-30-2024
2360;3224;2360;Taylor Swift;1,1;34;03-30-2024
2361;2427;2361;Tony Chen;1,1;74;03-30-2024
2362;2345;2362;Forrest Preston;1,1;91;03-30-2024
2363;1458;2363;Jane Goldman;1,1;68;03-30-2024
2364;2439;2364;Gleb Fetisov;1,1;57;03-30-2024
2365;2608;2365;Stanley Motta;1,1;78;03-30-2024
2366;2519;2366;Allan Wong;1,1;73;03-30-2024
2367;2193;2367;Art Levinson;1,1;74;03-30-2024
2368;2512;2368;Tsao Ter-fung;1,1;77;03-30-2024
2369;2240;2369;Clemens Toennies;1,1;67;03-30-2024
2370;2241;2370;Robert Toennies;1,1;45;03-30-2024
2371;2593;2371;Koo Bon-neung;1,1;75;03-30-2024
2372;2611;2372;Vera Rechulski Santo Domingo;1,1;75;03-30-2024
2373;3277;2373;Wu Bo;1,1;69;03-30-2024
2374;2084;2374;Tadako Nakatani;1,1;;03-30-2024
2375;2891;2375;Zhang Yubai;1,1;59;03-30-2024
2376;2626;2376;Wang Jianfeng and family;1,1;;03-30-2024
2377;2348;2377;Andrei Rappoport;1,1;60;03-30-2024
2378;2212;2378;Nguyen Dang Quang;1,1;60;03-30-2024
2379;2169;2379;Simona Giorgetta;1,1;46;03-30-2024
2380;2376;2380;Ruben Vardanyan and family;1,1;55;03-30-2024
2381;2504;2381;Manny Stul;1,1;74;03-30-2024
2382;3062;2382;Harry Klagsbrun;1,1;69;03-30-2024
2383;3078;2383;Park Hyeon-joo;1,1;65;03-30-2024
2384;3270;2384;Lucio Co;1,1;69;03-30-2024
2385;2622;2385;Kenzo Tsujimoto;1,1;83;03-30-2024
2386;2587;2386;Ken Kendrick;1,1;80;03-30-2024
2387;3278;2387;Zhuang Kuilong and family;1,1;61;03-30-2024
2388;2589;2388;Muhammed Aziz Khan;1,1;69;03-30-2024
2389;2127;2389;Zhang Xin;1,1;58;03-30-2024
2390;2422;2390;Marina Caprotti;1,1;46;03-30-2024
2391;2421;2391;Giuliana Caprotti;1,1;83;03-30-2024
2392;1880;2392;Tseng Sing-ai;1,1;;03-30-2024
2393;3234;2393;Lalit Khaitan;1,1;80;03-30-2024
2394;2496;2394;Helena Revoredo;1,1;77;03-30-2024
2395;2031;2395;Chua Thian Poh;1,1;75;03-30-2024
2396;2778;2396;Zhang Shilong and family;1,1;58;03-30-2024
2397;2571;2397;Clelia Haji-Ioannou;1,1;53;03-30-2024
2398;2092;2398;Qian Jinghong;1,1;51;03-30-2024
2399;2199;2399;Itamar Locks and family;1,1;69;03-30-2024
2400;2202;2400;Blairo Maggi;1,1;67;03-30-2024
2401;2525;2401;Xiu Laigui;1,1;69;03-30-2024
2402;2986;2402;Wang Jianyi;1,1;61;03-30-2024
2403;2213;2403;Kazuo Okada;1,1;81;03-30-2024
2404;2413;2404;Stephane Bonvin;1,1;57;03-30-2024
2405;2137;2405;Anant Asavabhokhin;1,1;73;03-30-2024
2406;2464;2406;Peter Kamprad;1,1;60;03-30-2024
2407;2463;2407;Mathias Kamprad;1,1;54;03-30-2024
2408;2462;2408;Jonas Kamprad;1,1;58;03-30-2024
2409;2596;2409;Lev Kvetnoi;1,1;58;03-30-2024
2410;2409;2410;Abigail Bennett;1,1;43;03-30-2024
2411;2051;2411;Kim Taek-jin;1,1;57;03-30-2024
2412;1474;2412;Liu Chengyu and family;1,1;61;03-30-2024
2413;2388;2413;Eugene Wu;1,1;78;03-30-2024
2414;1586;2414;Chen Zhisong;1,1;58;03-30-2024
2415;2234;2415;Song Fei;1,1;57;03-30-2024
2416;2911;2416;Yang Tingdong;1,1;63;03-30-2024
2417;2559;2417;John Christodoulou;1,1;58;03-30-2024
2418;2418;2418;Pradip Burman;1,1;81;03-30-2024
2419;1047;2419;Li Xiaohua and family;1,1;62;03-30-2024
2420;3109;2420;Krishna Kumar Bangur;1,1;63;03-30-2024
2421;2515;2421;Peter-Alexander Wacker;1,1;72;03-30-2024
2422;2469;2422;Carsten Koerl;1,1;59;03-30-2024
2423;2590;2423;Kim Jung-woong;1,1;49;03-30-2024
2424;3269;2424;Zhou Liangzhang and family;1,1;61;03-30-2024
2425;1855;2425;Liang Qin and family;1,1;52;03-30-2024
2426;3235;2426;Benny Suherman;1,1;76;03-30-2024
2427;2454;2427;Michaela Herz;1,1;;03-30-2024
2428;2453;2428;Christian Herz;1,1;;03-30-2024
2429;2086;2429;Niti Osathanugrah;1,1;50;03-30-2024
2430;2584;2430;Morris Kahn;1,1;94;03-30-2024
2431;786;2431;Wang Yanqing and family;1,1;77;03-30-2024
2432;2395;2432;Xu Yuejuan;1,1;62;03-30-2024
2433;3272;2433;Shin Chang-jae;1,1;70;03-30-2024
2434;1529;2434;Amy Goldman Fowler;1,1;69;03-30-2024
2435;2353;2435;Francesco Saputo;1,1;;03-30-2024
2436;2257;2436;Kostyantin Zhevago;1,1;50;03-30-2024
2437;3198;2437;Ryan Graves;1,1;40;03-30-2024
2438;2585;2438;Ashok Kajaria;1,1;76;03-30-2024
2439;3243;2439;Zhao Hongfei;1,1;49;03-30-2024
2440;2470;2440;Koo Bon-sik;1,1;65;03-30-2024
2441;2506;2441;Sun Weijie;1,1;60;03-30-2024
2442;2256;2442;Zhao Tongtong;1,1;57;03-30-2024
2443;1790;2443;Kenneth Tuchman;1,1;64;03-30-2024
2444;2902;2444;Ren Jinsheng and family;1,1;61;03-30-2024
2445;3220;2445;Max Levchin;1,1;48;03-30-2024
2446;2603;2446;Apoorva Mehta;1,1;37;03-30-2024
2447;2520;2447;Tiger Woods;1,1;48;03-30-2024
2448;3229;2448;Pedro Grendene Bartelle;1,1;74;03-30-2024
2449;1843;2449;Kim Jae-young;1,1;50;03-30-2024
2450;3275;2450;Ma Yunsheng;1,1;61;03-30-2024
2451;2365;2451;Veronica Squinzi;1,1;52;03-30-2024
2452;3239;2452;Weijian Shan;1,1;70;03-30-2024
2453;1404;2453;Qi Xiangdong;1,1;53;03-30-2024
2454;2594;2454;Michael Kum;1,1;79;03-30-2024
2455;3092;2455;Surin Upatkoon;1,1;74;03-30-2024
2456;2301;2456;Orion Hindawi;1,1;44;03-30-2024
2457;3274;2457;Susan Co;1,1;66;03-30-2024
2458;3075;2458;Bob Muglia;1,1;64;03-30-2024
2459;1536;2459;Diane Kemper;1,1;78;03-30-2024
2460;2623;2460;Murat Vargi;1;76;03-30-2024
2461;3279;2461;William Fung;1;75;03-30-2024
2462;3246;2462;Xiang Wenbo;1;61;03-30-2024
2463;2582;2463;LeBron James;1;39;03-30-2024
2464;1996;2464;Tan Lili;1;;03-30-2024
2465;2528;2465;Yao Hsiao Tung;1;84;03-30-2024
2466;2541;2466;Christian Angermayer;1;45;03-30-2024
2467;2275;2467;Chen Xianbao and family;1;64;03-30-2024
2468;1786;2468;Rajju Shroff;1;90;03-30-2024
2469;2555;2469;Tianqiao Chen;1;50;03-30-2024
2470;2329;2470;Mao Zhongwu;1;61;03-30-2024
2471;2072;2471;Liu Ming Chung;1;61;03-30-2024
2472;2551;2472;Chang Kuo-Ming;1;;03-30-2024
2473;3294;2473;Igor Kudryashkin;1;62;03-30-2024
2474;2629;2474;Wen Pengcheng and family;1;61;03-30-2024
2475;3281;2475;Fung Victor;1;78;03-30-2024
2476;2214;2476;John Oyler;1;55;03-30-2024
2477;2280;2477;Ashwin Desai;1;72;03-30-2024
2478;3247;2478;Arthur Xiaobo Hong;1;52;03-30-2024
2479;3056;2479;Eduardo Hochschild;1;60;03-30-2024
2480;2346;2480;Qian Ying;1;58;03-30-2024
2481;2259;2481;Sanjay Agarwal;1;53;03-30-2024
2482;3002;2482;Luigi Cremonini and family;1;84;03-30-2024
2483;1959;2483;Liu Xiucai and family;1;67;03-30-2024
2484;3043;2484;Caspar Callerstroem;1;50;03-30-2024
2485;1960;2485;Lu Zhongfang;1;81;03-30-2024
2486;2579;2486;Danilo Iervolino;1;45;03-30-2024
2487;2317;2487;Li Guoqing;1;54;03-30-2024
2488;2419;2488;Cai Hongbin;1;;03-30-2024
2489;3065;2489;Robert Knauf;1;;03-30-2024
2490;3064;2490;Martin Knauf;1;;03-30-2024
2491;2919;2491;Sergio Fogel;1;60;03-30-2024
2492;2417;2492;Marina Budiman;1;62;03-30-2024
2493;3282;2493;Tang Xiuguo;1;60;03-30-2024
2494;2640;2494;Inigo Zobel;1;67;03-30-2024
2495;2165;2495;Keiko Erikawa;1;75;03-30-2024
2496;1999;2496;Prachak Tangkaravakoon;1;80;03-30-2024
2497;2550;2497;Edouard Carmignac;1;76;03-30-2024
2498;2166;2498;Yoichi Erikawa;1;73;03-30-2024
2499;2942;2499;Thierry Cruanes;1;56;03-30-2024
2500;3295;2500;Oliver Samwer;1;50;03-30-2024
2501;3296;2501;Huang Jian;1;57;03-30-2024
2502;2130;2502;Zhong Sheng Jian;1;66;03-30-2024
2503;3297;2503;Mimi Haas;1;77;03-30-2024
2504;2907;2504;Niraj Shah;1;50;03-30-2024
2505;1522;2505;Cao Jianwei;1;45;03-30-2024
2506;2030;2506;Chen Wenyuan and family;1;56;03-30-2024
2507;1809;2507;Louis Bacon;1;67;03-30-2024
2508;3284;2508;Chang Pyung-soon;1;73;03-30-2024
2509;2614;2509;Neerja Sethi;1;69;03-30-2024
2510;2527;2510;Xue Jiping;1;73;03-30-2024
2511;3212;2511;Tory Burch;1;57;03-30-2024
2512;2492;2512;Kevin Plank;1;51;03-30-2024
2513;2914;2513;Andres Bzurovski Bay;1;46;03-30-2024
2514;1629;2514;Hua Shen;1;61;03-30-2024
2515;3240;2515;John Lim;1;67;03-30-2024
2516;3298;2516;Lia Maria Aguiar;1;86;03-30-2024
2517;2916;2517;Steve Conine;1;51;03-30-2024
2518;1209;2518;Michael S. Smith;1;68;03-30-2024
2519;2595;2519;Richard Kurtz;1;83;03-30-2024
2520;2412;2520;Henadiy Boholyubov;1;62;03-30-2024
2521;2484;2521;Soichiro Minami;1;47;03-30-2024
2522;2852;2522;Kanye West;0,4;46;03-30-2024
2523;2699;2523;Gary Wang;0;30;03-30-2024
2524;3251;2524;Elizabeth Holmes;0;40;03-30-2024
2525;426;2525;Rene Benko;0;47;03-30-2024
2526;2654;2526;Sam Bankman-Fried;0;32;03-30-2024
