ID;User_ID;Rank_2024_01;Person;net_worth_in_BillionUSD_2024_01;Age_of_person_2024_01;Date_of_data
2309;2343;2309;Ruben Vardanyan;1,2;55;2024-01-31
2310;2388;2310;Giuliana Caprotti;1,2;83;2024-01-31
2311;2389;2311;Marina Caprotti;1,2;46;2024-01-31
2312;3075;2312;Wang Xiaokun;1,2;41;2024-01-31
2313;2227;2313;Sanjay Agarwal;1,2;53;2024-01-31
2314;2095;2314;Zhang Keqiang;1,2;63;2024-01-31
2315;2545;2315;Hedda im Brahm-Droege;1,2;69;2024-01-31
2316;2273;2316;Mohammed Ibrahim;1,2;77;2024-01-31
2317;2481;2317;Wan Long;1,2;83;2024-01-31
2318;2085;2318;Anne Werninghaus;1,2;38;2024-01-31
2319;2948;2319;Andrew Karam;1,2;41;2024-01-31
2320;2687;2320;Ernest Garcia  III;1,1;41;2024-01-31
2321;3076;2321;Li Qiong;1,1;46;2024-01-31
2322;3077;2322;Taylor Swift;1,1;34;2024-01-31
2323;3078;2323;Bent Jensen;1,1;72;2024-01-31
2324;2600;2324;Yi Xianzhong;1,1;64;2024-01-31
2325;2437;2325;Andrei Kosogov;1,1;62;2024-01-31
2326;1431;2326;Jane Goldman;1,1;68;2024-01-31
2327;2182;2327;Kazuo Okada;1,1;81;2024-01-31
2328;2208;2328;Clemens Toennies;1,1;67;2024-01-31
2329;2209;2329;Robert Toennies;1,1;45;2024-01-31
2330;2455;2330;Adrian Paval;1,1;55;2024-01-31
2331;2014;2331;Alfredo Harp Helu;1,1;79;2024-01-31
2332;2406;2332;Paul Fireman;1,1;79;2024-01-31
2333;2409;2333;Donald Friese;1,1;83;2024-01-31
2334;2385;2334;Pradip Burman;1,1;81;2024-01-31
2335;2002;2335;Chua Thian Poh;1,1;75;2024-01-31
2336;2345;2336;Thongma Vijitpongpun;1,1;66;2024-01-31
2337;2355;2337;Eugene Wu;1,1;78;2024-01-31
2338;3079;2338;Girdhari Jaisinghani;1,1;79;2024-01-31
2339;2972;2339;Analjit Singh;1,1;70;2024-01-31
2340;3080;2340;Chung Mong-joon;1,1;72;2024-01-31
2341;2096;2341;Zhang Xin;1,1;58;2024-01-31
2342;2348;2342;Wang Shih-Chung;1,1;62;2024-01-31
2343;2315;2343;Andrei Rappoport;1,1;60;2024-01-31
2344;2442;2344;Norma Lerner;1,1;87;2024-01-31
2345;2279;2345;Alexander Klyachin;1,1;56;2024-01-31
2346;1819;2346;Robert Langer;1,1;75;2024-01-31
2347;3081;2347;Nie Tengyun;1,1;48;2024-01-31
2348;2857;2348;David Fattal;1,1;66;2024-01-31
2349;2211;2349;Pongsak Viddayakorn;1,1;89;2024-01-31
2350;2573;2350;Stanley Motta;1,1;78;2024-01-31
2351;2935;2351;Richard Fairbank;1,1;73;2024-01-31
2352;2248;2352;Ashwin Desai;1,1;72;2024-01-31
2353;1004;2353;Ye Xiaoping;1,1;61;2024-01-31
2354;2441;2354;Nancy Lerner;1,1;63;2024-01-31
2355;2377;2355;Sara Blakely;1,1;52;2024-01-31
2356;2576;2356;Vera Rechulski Santo Domingo;1,1;75;2024-01-31
2357;2033;2357;Raymond Kwok;1,1;70;2024-01-31
2358;2484;2358;Allan Wong;1,1;73;2024-01-31
2359;2443;2359;Randolph Lerner;1,1;61;2024-01-31
2360;1221;2360;Lu Yiwen;1,1;37;2024-01-31
2361;2554;2361;Muhammed Aziz Khan;1,1;68;2024-01-31
2362;1514;2362;Li Min;1,1;58;2024-01-31
2363;2081;2363;Wang Jilei;1,1;59;2024-01-31
2364;2528;2364;Mark Dixon;1,1;64;2024-01-31
2365;2461;2365;Helena Revoredo;1,1;76;2024-01-31
2366;3082;2366;Pedro Grendene Bartelle;1,1;74;2024-01-31
2367;2195;2367;Hajime Satomi;1,1;82;2024-01-31
2368;3083;2368;Kenneth Lo;1,1;85;2024-01-31
2369;2394;2369;Tony Chen;1,1;74;2024-01-31
2370;2427;2370;Nikhil Kamath;1,1;37;2024-01-31
2371;2229;2371;Joao Alves de Queiroz Filho;1,1;71;2024-01-31
2372;2490;2372;Xiu Laigui;1,1;69;2024-01-31
2373;2379;2373;Henadiy Boholyubov;1,1;62;2024-01-31
2374;2440;2374;Lee Joong-keun;1,1;83;2024-01-31
2375;2175;2375;Yves-Loic Martin;1,1;58;2024-01-31
2376;1750;2376;Dmitry Pumpyansky;1,1;59;2024-01-31
2377;2197;2377;Stephan Schnabel;1,1;49;2024-01-31
2378;1483;2378;Xu Xudong;1,1;53;2024-01-31
2379;3084;2379;Jiang Zhaobai;1,1;60;2024-01-31
2380;2537;2380;Stelios Haji-Ioannou;1,1;56;2024-01-31
2381;2475;2381;Tang Aoqi;1,1;78;2024-01-31
2382;2414;2382;Cristina Green;1,1;;2024-01-31
2383;2415;2383;Philip Green;1,1;;2024-01-31
2384;2411;2384;Rahul Gautam;1,1;71;2024-01-31
2385;3085;2385;James Truchard;1,1;80;2024-01-31
2386;3086;2386;Femi Otedola;1,1;61;2024-01-31
2387;2421;2387;David Hindawi;1,1;79;2024-01-31
2388;2428;2388;Jonas Kamprad;1,1;57;2024-01-31
2389;2429;2389;Mathias Kamprad;1,1;54;2024-01-31
2390;2412;2390;David Golub;1,1;61;2024-01-31
2391;2466;2391;Michael Spencer;1,1;68;2024-01-31
2392;2382;2392;Ryan Breslow;1,1;29;2024-01-31
2393;2271;2393;Huang Guanlin;1,1;59;2024-01-31
2394;2785;2394;Zhang Yubai;1,1;59;2024-01-31
2395;2524;2395;John Christodoulou;1,1;58;2024-01-31
2396;1229;2396;Qiu Minxiu;1,1;78;2024-01-31
2397;1984;2397;Xu Zhihan;1,1;51;2024-01-31
2398;3087;2398;Lalit Khaitan;1,1;80;2024-01-31
2399;1244;2399;Ye Guofu;1,1;46;2024-01-31
2400;3088;2400;Benny Suherman;1,1;76;2024-01-31
2401;2561;2401;Lev Kvetnoi;1,1;58;2024-01-31
2402;2553;2402;Brad Keywell;1,1;54;2024-01-31
2403;2571;2403;Andrei Molchanov;1,1;52;2024-01-31
2404;1413;2404;Cao Ji;1,1;72;2024-01-31
2405;2405;2405;Gleb Fetisov;1,1;57;2024-01-31
2406;2685;2406;Zhang Shilong;1,1;58;2024-01-31
2407;2456;2407;Antonio Percassi;1,1;70;2024-01-31
2408;1871;2408;Yu Lili;1,1;56;2024-01-31
2409;2477;2409;Tsao Ter-fung;1,1;77;2024-01-31
2410;3123;2410;Gabriel Escarrer;1,1;88;2024-01-31
2411;2959;2411;Lv Yongxiang;1,1;74;2024-01-31
2412;2154;2412;Joe Kiani;1,1;59;2024-01-31
2413;2383;2413;Thomas Bruch;1,1;73;2024-01-31
2414;2494;2414;Ye Qiongjiu;1,1;69;2024-01-31
2415;3089;2415;Pradeep Rathod;1,1;59;2024-01-31
2416;1025;2416;Li Xiaohua;1,1;62;2024-01-31
2417;2373;2417;Farkhad Akhmedov;1,1;68;2024-01-31
2418;2106;2418;Anant Asavabhokhin;1,1;73;2024-01-31
2419;2436;2419;Koo Bon-sik;1,1;65;2024-01-31
2420;1503;2420;Amy Goldman Fowler;1,1;69;2024-01-31
2421;2438;2421;Yogesh Kothari;1,1;75;2024-01-31
2422;2320;2422;Francesco Saputo;1,1;;2024-01-31
2423;2206;2423;Konstantin Strukov;1,1;65;2024-01-31
2424;2708;2424;Sun Hongbin;1,1;61;2024-01-31
2425;1833;2425;Stefan Pierer;1,1;67;2024-01-31
2426;2563;2426;Li Wanqiang;1,1;46;2024-01-31
2427;2430;2427;Peter Kamprad;1,1;59;2024-01-31
2428;1466;2428;Shi Yifeng;1,1;50;2024-01-31
2429;2381;2429;Oleg Boyko;1,1;59;2024-01-31
2430;2485;2430;Tiger Woods;1,1;48;2024-01-31
2431;2469;2431;Manny Stul;1,1;74;2024-01-31
2432;3090;2432;Takanori Nakamura;1,1;51;2024-01-31
2433;2119;2433;Chang Jianming;1,1;58;2024-01-31
2434;2536;2434;Clelia Haji-Ioannou;1,1;53;2024-01-31
2435;2594;2435;Wen Pengcheng;1,1;61;2024-01-31
2436;2363;2436;Vadim Yakunin;1,1;61;2024-01-31
2437;2581;2437;Petter Stordalen;1,1;61;2024-01-31
2438;2811;2438;Sergio Fogel;1,1;60;2024-01-31
2439;3091;2439;Taavet Hinrikus;1,1;41;2024-01-31
2440;1970;2440;Prachak Tangkaravakoon;1,1;79;2024-01-31
2441;2541;2441;Hong Feng;1,1;47;2024-01-31
2442;3092;2442;Weijian Shan;1,1;70;2024-01-31
2443;2057;2443;Niti Osathanugrah;1,1;50;2024-01-31
2444;2803;2444;Yang Tingdong;1,1;63;2024-01-31
2445;1729;2445;Mustafa Kucuk;1,1;60;2024-01-31
2446;2806;2446;Andres Bzurovski Bay;1,1;46;2024-01-31
2447;2022;2447;Kim Taek-jin;1,1;56;2024-01-31
2448;2201;2448;Denis Shtengelov;1,1;51;2024-01-31
2449;3004;2449;Larry Fink;1,1;71;2024-01-31
2450;2364;2450;Yang Yunyun;1,1;47;2024-01-31
2451;3093;2451;John Lim;1,1;67;2024-01-31
2452;1510;2452;Diane Kemper;1,1;78;2024-01-31
2453;1558;2453;Chen Zhisong;1,0;58;2024-01-31
2454;2142;2454;Hoi Kin Hong;1,0;71;2024-01-31
2455;2547;2455;LeBron James;1,0;39;2024-01-31
2456;2192;2456;Seifeddin Rustamov;1,0;61;2024-01-31
2457;2559;2457;Michael Kum;1,0;79;2024-01-31
2458;2384;2458;Marina Budiman;1,0;62;2024-01-31
2459;2457;2459;Kevin Plank;1,0;51;2024-01-31
2460;2009;2460;Lance Gokongwei;1,0;56;2024-01-31
2461;2497;2461;Yu Faxiang;1,0;52;2024-01-31
2462;2946;2462;Subba Rao Jasti;1,0;97;2024-01-31
2463;3094;2463;Jeff Sprecher;1,0;68;2024-01-31
2464;2773;2464;Dulce Pugliese de Godoy Bueno;1,0;76;2024-01-31
2465;1732;2465;Lai Jianfa;1,0;;2024-01-31
2466;1930;2466;Liu Xiucai;1,0;66;2024-01-31
2467;2107;2467;Roman Avdeev;1,0;56;2024-01-31
2468;1456;2468;Mu Rongjun;1,0;44;2024-01-31
2469;2376;2469;Abigail Bennett;1,0;43;2024-01-31
2470;3095;2470;Michelle Zatlyn;1,0;44;2024-01-31
2471;2556;2471;Ihor Kolomoyskyy;1,0;60;2024-01-31
2472;2544;2472;Danilo Iervolino;1,0;45;2024-01-31
2473;2386;2473;Cai Hongbin;1,0;;2024-01-31
2474;2277;2474;Ke Guihua;1,0;58;2024-01-31
2475;2952;2475;Robert Knauf;1,0;;2024-01-31
2476;2004;2476;Chris Ellison;1,0;66;2024-01-31
2477;2951;2477;Martin Knauf;1,0;;2024-01-31
2478;2410;2478;Gan Zhongru;1,0;75;2024-01-31
2479;2449;2479;Soichiro Minami;1,0;47;2024-01-31
2480;2043;2480;Liu Ming Chung;1,0;61;2024-01-31
2481;3096;2481;Zhao Hongfei;1,0;49;2024-01-31
2482;1507;2482;Huang Qiaoling;1,0;65;2024-01-31
2483;2507;2483;Ryuji Arai;1,0;77;2024-01-31
2484;2520;2484;Tianqiao Chen;1,0;50;2024-01-31
2485;3097;2485;Pantas Sutardja;1,0;;2024-01-31
2486;2586;2486;David Tran;1,0;78;2024-01-31
2487;2826;2487;Xu Wanmao;1,0;79;2024-01-31
2488;2515;2488;Edouard Carmignac;1,0;76;2024-01-31
2489;2580;2489;Scott Smith;1,0;74;2024-01-31
2490;2548;2490;Johan Johannson;1,0;57;2024-01-31
2491;2960;2491;Michael McCain;1,0;;2024-01-31
2492;3098;2492;Guilherme Peirao Leal;1,0;73;2024-01-31
2493;2505;2493;Manohar Lal Agarwal;1,0;69;2024-01-31
2494;3099;2494;Xiang Wenbo;1,0;61;2024-01-31
2495;2891;2495;Luigi Cremonini;1,0;84;2024-01-31
2496;2401;2496;Shlomo Eliahu;1,0;88;2024-01-31
2497;1932;2497;Lu Zongjun;1,0;60;2024-01-31
2498;2603;2498;Zhang Gongyun;1,0;61;2024-01-31
2499;2062;2499;Qian Jinghong;1,0;51;2024-01-31
2500;1826;2500;Liang Qin;1,0;52;2024-01-31
2501;2041;2501;Liu Fangyi;1,0;;2024-01-31
2502;2297;2502;Mao Zhongwu;1,0;61;2024-01-31
2503;3100;2503;Arthur Xiaobo Hong;1,0;52;2024-01-31
2504;3101;2504;Lee Jay-hyun;1,0;63;2024-01-31
2505;2555;2505;Kim Jung-woong;1,0;49;2024-01-31
2506;2531;2506;Benedicte Find;1,0;69;2024-01-31
2507;2574;2507;Tyler Perry;1,0;54;2024-01-31
2508;2944;2508;Huang Jiangji;1,0;;2024-01-31
2509;2512;2509;Ana Maria Brescia Cafferata;1,0;99;2024-01-31
2510;2568;2510;Apoorva Mehta;1,0;37;2024-01-31
2511;1184;2511;Michael S. Smith;1,0;68;2024-01-31
2512;2549;2512;Morris Kahn;1,0;94;2024-01-31
2513;2560;2513;Richard Kurtz;1,0;83;2024-01-31
2514;2792;2514;Lim Wee Chai;1,0;66;2024-01-31
2515;2995;2515;Krishna Kumar Bangur;1,0;63;2024-01-31
2516;2223;2516;Peng Zhao;1,0;53;2024-01-31
2517;2183;2517;John Oyler;1,0;55;2024-01-31
2518;3102;2518;Liang Guangwei;1,0;60;2024-01-31
2519;2591;2519;Wang Jianfeng;1,0;;2024-01-31
2520;3103;2520;Zhang Changhong;0,9;65;2024-01-31
2521;2749;2521;Kanye West;0,4;46;2024-01-31
2522;3104;2522;Elizabeth Holmes;0,0;40;2024-01-31
2523;2631;2523;Gary Wang;0,0;30;2024-01-31
2524;419;2524;Rene Benko;0,0;46;2024-01-31
2525;2610;2525;Sam Bankman-Fried;0,0;31;2024-01-31
