ID;User_ID;Table_rank_2024_03;Person;net_worth_in_BillionUSD_2024_03;Age_of_person_2024_03;Date_of_data
1877;1517;1877;Lin Fanlian;1,6;62;2024-03-30
1878;1337;1878;Xie Bingkun;1,6;57;2024-03-30
1879;2040;1879;Jenny Linden Urnes;1,6;53;2024-03-30
1880;1843;1880;Evgeny (Eugene) Shvidler;1,6;60;2024-03-30
1881;2452;1881;Suman Munjal;1,6;71;2024-03-30
1882;3045;1882;Gao Xingjiang;1,6;60;2024-03-30
1883;1661;1883;Mofatraj Munot;1,6;79;2024-03-30
1884;2948;1884;Andrew Karam;1,6;42;2024-03-30
1885;3114;1885;Jorge Feffer;1,6;59;2024-03-30
1886;1693;1886;Yan Zhi;1,6;51;2024-03-30
1887;2451;1887;Renu Munjal;1,6;69;2024-03-30
1888;2074;1888;Nobutoshi Shimamura;1,6;98;2024-03-30
1889;1887;1889;Paolo Bulgari;1,6;86;2024-03-30
1890;1977;1890;Jens von Bahr;1,6;53;2024-03-30
1891;1881;1891;Katharina Andresen;1,6;28;2024-03-30
1892;1242;1892;Wu Zhigang;1,6;89;2024-03-30
1893;1543;1893;Zhang Wanzhen;1,6;74;2024-03-30
1894;1787;1894;Chen Yung-tai;1,6;88;2024-03-30
1895;2206;1895;Konstantin Strukov;1,6;65;2024-03-30
1896;1026;1896;Liu Xiaodong;1,6;56;2024-03-30
1897;2120;1897;Richard Chang;1,6;77;2024-03-30
1898;1759;1898;Alain Taravella;1,6;76;2024-03-30
1899;2465;1899;Dean Solon;1,6;59;2024-03-30
1900;2025;1900;Hemendra Kothari;1,6;77;2024-03-30
1901;2028;1901;Kwee Liong Phing;1,6;66;2024-03-30
1902;2027;1902;Kwee Liong Keng;1,6;78;2024-03-30
1903;2030;1903;Kwee Liong Tek;1,6;77;2024-03-30
1904;2029;1904;Kwee Liong Seen;1,6;71;2024-03-30
1905;1789;1905;Ivan Chrenko;1,6;56;2024-03-30
1906;1918;1906;Sidney Kimmel;1,6;96;2024-03-30
1907;2235;1907;Naomi Azrieli;1,6;58;2024-03-30
1908;2236;1908;Sharon Azrieli;1,6;63;2024-03-30
1909;2234;1909;Danna Azrieli;1,6;56;2024-03-30
1910;1456;1910;Mu Rongjun;1,6;44;2024-03-30
1911;1828;1911;Terence (Terry) Matthews;1,6;80;2024-03-30
1912;1401;1912;Xu Yingzhuo;1,6;56;2024-03-30
1913;1140;1913;Ben Ashkenazy;1,6;54;2024-03-30
1914;1879;1914;Nerio Alessandri;1,6;62;2024-03-30
1915;2373;1915;Farkhad Akhmedov;1,6;68;2024-03-30
1916;1772;1916;Zhang Xiaojuan;1,6;54;2024-03-30
1917;1808;1917;David Hoffmann;1,6;71;2024-03-30
1918;1880;1918;Alexandra Andresen;1,6;27;2024-03-30
1919;2049;1919;David McMurtry;1,6;83;2024-03-30
1920;1801;1920;Gao Yi;1,6;55;2024-03-30
1921;2026;1921;Sebastian Kulczyk;1,6;43;2024-03-30
1922;1958;1922;Leonid Simanovsky;1,6;74;2024-03-30
1923;1950;1923;Kishin RK;1,6;40;2024-03-30
1924;1920;1924;Raj Kumar;1,6;69;2024-03-30
1925;1847;1925;Laurie Tisch;1,6;73;2024-03-30
1926;1848;1926;Steven Tisch;1,6;75;2024-03-30
1927;1557;1927;Chen Qiongxiang;1,6;;2024-03-30
1928;2595;1928;Toto Wolff;1,6;52;2024-03-30
1929;1896;1929;Bharat Desai;1,6;71;2024-03-30
1930;2383;1930;Thomas Bruch;1,6;73;2024-03-30
1931;1871;1931;Yu Lili;1,6;56;2024-03-30
1932;1842;1932;Yuri Shefler;1,6;56;2024-03-30
1933;1623;1933;Masaaki Arai;1,6;58;2024-03-30
1934;2456;1934;Antonio Percassi;1,6;70;2024-03-30
1935;2103;1935;Soegiarto Adikoesoemo;1,5;86;2024-03-30
1936;2167;1936;Liu Gexin;1,5;72;2024-03-30
1937;1957;1937;Ron Sim;1,5;65;2024-03-30
1938;2346;1938;Thomas von Koch;1,5;58;2024-03-30
1939;1913;1939;Stephen Jarislowsky;1,5;98;2024-03-30
1940;1253;1940;Doris Fisher;1,5;92;2024-03-30
1941;2479;1941;Arkady Volozh;1,5;60;2024-03-30
1942;2322;1942;Gerald Schwartz;1,5;82;2024-03-30
1943;1617;1943;Zhang Hongwei;1,5;69;2024-03-30
1944;1863;1944;Wu Yulan;1,5;54;2024-03-30
1945;2523;1945;Kochouseph Chittilappilly;1,5;73;2024-03-30
1946;3044;1946;Jiang Yintai;1,5;73;2024-03-30
1947;1893;1947;Sandor Csanyi;1,5;71;2024-03-30
1948;1938;1948;Robert Mouawad;1,5;79;2024-03-30
1949;836;1949;Somphote Ahunai;1,5;56;2024-03-30
1950;1686;1950;Nikil Viswanathan;1,5;36;2024-03-30
1951;1651;1951;Joe Lau;1,5;34;2024-03-30
1952;1895;1952;Federico De Nora;1,5;56;2024-03-30
1953;1059;1953;Li Weiguo;1,5;59;2024-03-30
1954;2174;1954;George Marcus;1,5;82;2024-03-30
1955;2126;1955;Eduardo Costantini;1,5;77;2024-03-30
1956;1802;1956;Giammaria Giuliani;1,5;46;2024-03-30
1957;673;1957;Hong Jie;1,5;56;2024-03-30
1958;1889;1958;Ahmet Calik;1,5;66;2024-03-30
1959;2418;1959;He Zuxun;1,5;58;2024-03-30
1960;1469;1960;Timothy Springer;1,5;76;2024-03-30
1961;1870;1961;Yi Dasheng;1,5;63;2024-03-30
1962;2023;1962;Koh Wee Meng;1,5;60;2024-03-30
1963;2433;1963;Ali Metin Kazanci;1,5;89;2024-03-30
1964;3070;1964;Zhou Yahui;1,5;47;2024-03-30
1965;2034;1965;Lee Ho-jin;1,5;61;2024-03-30
1966;2205;1966;Jennifer Steinbrenner Swindal;1,5;64;2024-03-30
1967;2203;1967;Hal Steinbrenner;1,5;55;2024-03-30
1968;2204;1968;Jessica Steinbrenner;1,5;60;2024-03-30
1969;3117;1969;Park Soon-jae;1,5;69;2024-03-30
1970;3068;1970;Cristina Junqueira;1,5;41;2024-03-30
1971;1884;1971;Barbara Benetton;1,5;54;2024-03-30
1972;2012;1972;Torstein Hagen;1,5;81;2024-03-30
1973;2966;1973;John Phillips;1,5;73;2024-03-30
1974;2965;1974;Catherine Phillips;1,5;;2024-03-30
1975;1285;1975;John Armitage;1,5;64;2024-03-30
1976;1653;1976;Luo Yangyong;1,5;48;2024-03-30
1977;2191;1977;Igor Rotenberg;1,5;50;2024-03-30
1978;2210;1978;John Van Lieshout;1,5;78;2024-03-30
1979;1865;1979;Xiang Guangming;1,5;60;2024-03-30
1980;2325;1980;Sytse Sid Sijbrandij;1,5;44;2024-03-30
1981;1983;1981;Xu Zhenhua;1,5;;2024-03-30
1982;1987;1982;Justin Yuan;1,5;;2024-03-30
1983;1735;1983;Lei Jufang;1,5;71;2024-03-30
1984;1691;1984;Wu Yingming;1,5;57;2024-03-30
1985;1900;1985;Alan Gerry;1,5;95;2024-03-30
1986;2463;1986;Paul Sciarra;1,5;43;2024-03-30
1987;1711;1987;Yasuhiro Fukushima;1,5;76;2024-03-30
1988;2176;1988;Carsten Maschmeyer;1,5;64;2024-03-30
1989;2458;1989;G.V. Prasad;1,5;63;2024-03-30
1990;3113;1990;Hisako Yamamoto;1,5;;2024-03-30
1991;1671;1991;Vinod Saraf;1,5;71;2024-03-30
1992;1643;1992;Wei Huang;1,5;64;2024-03-30
1993;2402;1993;Henry Engelhardt;1,5;66;2024-03-30
1994;694;1994;Paul Lee;1,5;66;2024-03-30
1995;1113;1995;Li Zhongchu;1,5;60;2024-03-30
1996;1991;1996;Antti Aarnio-Wihuri;1,5;84;2024-03-30
1997;1765;1997;Stephen Winn;1,5;77;2024-03-30
1998;1998;1998;Amit Burman;1,5;54;2024-03-30
1999;1733;1999;Lau Cho Kun;1,5;88;2024-03-30
2000;2284;2000;Lee Su-jin;1,5;46;2024-03-30
2001;1997;2001;Vladimir Bogdanov;1,5;72;2024-03-30
2002;1935;2002;Romano Minozzi;1,5;89;2024-03-30
2003;1882;2003;Patricia Angelini Rossi;1,5;69;2024-03-30
2004;2446;2004;Jeffrey Lorberbaum;1,5;69;2024-03-30
2005;1440;2005;Andrei Krivenko;1,5;48;2024-03-30
2006;1754;2006;Ruan Shuilong;1,5;88;2024-03-30
2007;3138;2007;Hisao Nagata;1,5;67;2024-03-30
2008;2264;2008;Saroj Rani Gupta;1,5;73;2024-03-30
2009;2505;2009;Manohar Lal Agarwal;1,5;69;2024-03-30
2010;2261;2010;Dan Gertler;1,5;50;2024-03-30
2011;1883;2011;Mori Arkin;1,5;71;2024-03-30
2012;1679;2012;Sze Man Bok;1,5;74;2024-03-30
2013;1974;2013;Carmen Thyssen;1,5;80;2024-03-30
2014;1916;2014;Ke Xiping;1,5;63;2024-03-30
2015;1339;2015;Christoph Zeller;1,5;66;2024-03-30
2016;1971;2016;Jeff Tangney;1,5;51;2024-03-30
2017;1912;2017;Peter Jackson;1,5;62;2024-03-30
2018;1487;2018;Zhang Ning;1,5;49;2024-03-30
2019;1004;2019;Ye Xiaoping;1,5;61;2024-03-30
2020;1565;2020;Dong Fan;1,5;;2024-03-30
2021;2130;2021;Annalisa Doris;1,5;53;2024-03-30
2022;2131;2022;Massimo Doris;1,5;56;2024-03-30
2023;2408;2023;Bernd Freier;1,5;67;2024-03-30
2024;2303;2024;Neide Helena de Moraes;1,5;69;2024-03-30
2025;2255;2025;Jose Ermirio de Moraes Neto;1,5;71;2024-03-30
2026;2254;2026;Jose Roberto Ermirio de Moraes;1,5;66;2024-03-30
2027;1996;2027;John Bloor;1,5;80;2024-03-30
2028;2314;2028;Jimmy Rane;1,5;77;2024-03-30
2029;1767;2029;Wu Lanlan;1,5;50;2024-03-30
2030;2709;2030;Xu Chuanhua;1,5;89;2024-03-30
2031;1908;2031;He Zhenggang;1,5;70;2024-03-30
2032;1837;2032;Francisco Jose Riberas Mera;1,5;59;2024-03-30
2033;2707;2033;Lai Jianping;1,5;;2024-03-30
2034;1888;2034;Saket Burman;1,5;47;2024-03-30
2035;1727;2035;Kim Jung-min;1,5;22;2024-03-30
2036;1728;2036;Kim Jung-youn;1,5;20;2024-03-30
2037;2399;2037;Carmen Daurella Aguilera;1,5;;2024-03-30
2038;898;2038;Charles Ergen;1,5;71;2024-03-30
2039;3056;2039;Zhang Liguo;1,4;60;2024-03-30
2040;2158;2040;Eduard Kucera;1,4;71;2024-03-30
2041;2797;2041;Ivan Savvidis;1,4;65;2024-03-30
2042;2045;2042;Brandt Louie;1,4;80;2024-03-30
2043;1353;2043;Fu Guangming;1,4;70;2024-03-30
2044;2089;2044;Swift Xie;1,4;44;2024-03-30
2045;1732;2045;Lai Jianfa;1,4;;2024-03-30
2046;1853;2046;Chris Wallin;1,4;71;2024-03-30
2047;2069;2047;Igor Rybakov;1,4;51;2024-03-30
2048;2024;2048;Sergei Kolesnikov;1,4;52;2024-03-30
2049;1919;2049;Jim Koch;1,4;74;2024-03-30
2050;1568;2050;Bulent Eczacibasi;1,4;74;2024-03-30
2051;1866;2051;Xue Xiangdong;1,4;65;2024-03-30
2052;1266;2052;Pan Laican;1,4;;2024-03-30
2053;1815;2053;Randal J. Kirk;1,4;70;2024-03-30
2054;2115;2054;Shyam Bhartia;1,4;71;2024-03-30
2055;2390;2055;Chang Jing;1,4;41;2024-03-30
2056;2037;2056;Bernard Lewis;1,4;98;2024-03-30
2057;2114;2057;Hari Bhartia;1,4;67;2024-03-30
2058;1909;2058;Niranjan Hiranandani;1,4;74;2024-03-30
2059;1775;2059;Noubar Afeyan;1,4;61;2024-03-30
2060;2141;2060;Heikki Herlin;1,4;37;2024-03-30
2061;1769;2061;Yang Xuegang;1,4;59;2024-03-30
2062;2075;2062;Jared Smith;1,4;49;2024-03-30
2063;2323;2063;Antonio Luiz Seabra;1,4;81;2024-03-30
2064;2508;2064;Anna Maria Braun;1,4;45;2024-03-30
2065;2509;2065;Johanna Braun;1,4;44;2024-03-30
2066;2510;2066;Karl Friedrich Braun;1,4;41;2024-03-30
2067;1743;2067;Yusaku Maezawa;1,4;48;2024-03-30
2068;3115;2068;Anil Gupta;1,4;64;2024-03-30
2069;1670;2069;Krit Ratanarak;1,4;77;2024-03-30
2070;2815;2070;Gu Wei;1,4;59;2024-03-30
2071;2861;2071;Premchand Godha;1,4;77;2024-03-30
2072;2481;2072;Wan Long;1,4;83;2024-03-30
2073;1994;2073;Binny Bansal;1,4;41;2024-03-30
2074;2054;2074;Marius Nacht;1,4;58;2024-03-30
2075;3076;2075;Li Qiong;1,4;46;2024-03-30
2076;3139;2076;Naresh Trehan;1,4;77;2024-03-30
2077;1838;2077;Juan Maria Riberas Mera;1,4;55;2024-03-30
2078;2060;2078;David Paul;1,4;57;2024-03-30
2079;1694;2079;Yoshiaki Yoshida;1,4;83;2024-03-30
2080;1646;2080;Jin Lei;1,4;69;2024-03-30
2081;1827;2081;Vincent Lo;1,4;75;2024-03-30
2082;1704;2082;Chen Kaichen;1,4;;2024-03-30
2083;2110;2083;Kiki Barki;1,4;84;2024-03-30
2084;2021;2084;Ke Zunhong;1,4;69;2024-03-30
2085;1356;2085;Hao Hong;1,4;68;2024-03-30
2086;3051;2086;Shao Genhuo;1,4;58;2024-03-30
2087;1926;2087;Li Jiaquan;1,4;60;2024-03-30
2088;2247;2088;Diego Della Valle;1,4;70;2024-03-30
2089;2008;2089;Ali Ghodsi;1,4;45;2024-03-30
2090;2013;2090;Ayman Hariri;1,4;45;2024-03-30
2091;1518;2091;Aloke Lohia;1,4;65;2024-03-30
2092;2113;2092;Othman Benjelloun;1,4;91;2024-03-30
2093;1937;2093;Mario Moretti Polegato;1,4;71;2024-03-30
2094;3081;2094;Nie Tengyun;1,4;48;2024-03-30
2095;2067;2095;Boris Rotenberg;1,4;67;2024-03-30
2096;2939;2096;Mustafa Hamied;1,4;83;2024-03-30
2097;3290;2097;Toshio Motoya;1,4;80;2024-03-30
2098;2256;2098;Fang Hongbo;1,4;57;2024-03-30
2099;1646;2099;Jin Lei;1,4;58;2024-03-30
2100;2108;2100;Ziv Aviram;1,4;65;2024-03-30
2101;1825;2101;Li Weiwei;1,4;47;2024-03-30
2102;1730;2102;Christopher Kwok;1,4;37;2024-03-30
2103;1788;2103;Chey Tae-won;1,4;63;2024-03-30
2104;1731;2104;Edward Kwok;1,4;42;2024-03-30
2105;1981;2105;Gordon Wu;1,4;88;2024-03-30
2106;1677;2106;Suh Kyung-bae;1,4;61;2024-03-30
2107;2553;2107;Brad Keywell;1,4;54;2024-03-30
2108;2398;2108;Weili Dai;1,4;62;2024-03-30
2109;2310;2109;Mark Pincus;1,4;58;2024-03-30
2110;2230;2110;Jose Maria Aristrain;1,4;61;2024-03-30
2111;1756;2111;Keiichi Shibahara;1,4;59;2024-03-30
2112;2735;2112;Chen Huwen;1,4;53;2024-03-30
2113;2340;2113;Lina Tombolato;1,4;76;2024-03-30
2114;2847;2114;Sara George Muthoot;1,4;63;2024-03-30
2115;2845;2115;George Jacob Muthoot;1,4;71;2024-03-30
2116;2846;2116;George Thomas Muthoot;1,4;73;2024-03-30
2117;2844;2117;George Alexander Muthoot;1,4;68;2024-03-30
2118;1965;2118;Su Suyu;1,4;75;2024-03-30
2119;2511;2119;Ludwig Theodor Braun;1,4;34;2024-03-30
2120;2066;2120;Rihanna;1,4;36;2024-03-30
2121;1823;2121;Li Sze Lim;1,4;66;2024-03-30
2122;1477;2122;Wang Linpeng;1,4;55;2024-03-30
2123;2031;2123;Kwek Leng Keow;1,4;72;2024-03-30
2124;2125;2124;Alberto Cortina;1,4;78;2024-03-30
2125;1501;2125;William Franke;1,4;86;2024-03-30
2126;1810;2126;Hui Lin Chit;1,4;70;2024-03-30
2127;2032;2127;Kwek Leng Peck;1,4;68;2024-03-30
2128;3140;2128;Vijay Agarwal;1,4;75;2024-03-30
2129;1872;2129;Zeng Kaitian;1,4;49;2024-03-30
2130;2422;2130;Huang Shan;1,4;53;2024-03-30
2131;2574;2131;Tyler Perry;1,4;54;2024-03-30
2132;2065;2132;Mochtar Riady;1,4;94;2024-03-30
2133;2747;2133;Li Xuhui;1,4;55;2024-03-30
2134;2324;2134;Eric Ya Shen;1,4;53;2024-03-30
2135;2063;2135;Qin Long;1,4;58;2024-03-30
2136;2291;2136;Frederic Luddy;1,4;69;2024-03-30
2137;2232;2137;Tope Awotona;1,4;42;2024-03-30
2138;1335;2138;Wang Zhenhua;1,3;62;2024-03-30
2139;2378;2139;Lloyd Blankfein;1,3;69;2024-03-30
2140;1486;2140;Yuan Fugen;1,3;73;2024-03-30
2141;2246;2141;Darwin Deason;1,3;83;2024-03-30
2142;2035;2142;Michael Lee-Chin;1,3;73;2024-03-30
2143;2282;2143;Suresh Krishna;1,3;87;2024-03-30
2144;2177;2144;Lillian Teh Li Ming;1,3;;2024-03-30
2145;3141;2145;William Lee Pang Teh;1,3;;2024-03-30
2146;2143;2146;Lillyn Teh Li Hua;1,3;;2024-03-30
2147;3142;2147;Diona Teh Li Shian;1,3;;2024-03-30
2148;2161;2148;Lee Hae-jin;1,3;56;2024-03-30
2149;2464;2149;Rajesh Sharma;1,3;54;2024-03-30
2150;1818;2150;Eiichi Kuriwada;1,3;77;2024-03-30
2151;2180;2151;Randal Nardone;1,3;68;2024-03-30
2152;2455;2152;Adrian Paval;1,3;55;2024-03-30
2153;2363;2153;Vadim Yakunin;1,3;61;2024-03-30
2154;1934;2154;Bruce Mathieson;1,3;80;2024-03-30
2155;1121;2155;Pan Dong;1,3;59;2024-03-30
2156;2970;2156;Steven Schuurman;1,3;48;2024-03-30
2157;1849;2157;Michael Tojner;1,3;58;2024-03-30
2158;2333;2158;Michael Steinhardt;1,3;83;2024-03-30
2159;2015;2159;He Xiaopeng;1,3;46;2024-03-30
2160;2673;2160;Nan Cunhui;1,3;60;2024-03-30
2161;2439;2161;Arvind Lal;1,3;74;2024-03-30
2162;1392;2162;Tang Jinkui;1,3;68;2024-03-30
2163;3057;2163;Manuel Lao Hernandez;1,3;79;2024-03-30
2164;2092;2164;Yu Peidi;1,3;64;2024-03-30
2165;2377;2165;Sara Blakely;1,3;53;2024-03-30
2166;2431;2166;Fumio Kaneko;1,3;67;2024-03-30
2167;2473;2167;Min-Liang Tan;1,3;46;2024-03-30
2168;2736;2168;Chen Huxiong;1,3;53;2024-03-30
2169;1581;2169;Richard Kayne;1,3;78;2024-03-30
2170;2274;2170;Shirley Kao;1,3;67;2024-03-30
2171;2351;2171;Drorit Wertheim;1,3;68;2024-03-30
2172;2307;2172;Vitaly Orlov;1,3;59;2024-03-30
2173;3055;2173;Jet Jie Li;1,3;49;2024-03-30
2174;2295;2174;William MacMillan;1,3;69;2024-03-30
2175;2294;2175;Martha MacMillan;1,3;72;2024-03-30
2176;2293;2176;John MacMillan;1,3;74;2024-03-30
2177;2292;2177;Cargill MacMillan III.;1,3;64;2024-03-30
2178;2216;2178;Myron Wentz;1,3;83;2024-03-30
2179;2864;2179;Peter Kelly;1,3;66;2024-03-30
2180;1043;2180;Zhang Wenzhong;1,3;62;2024-03-30
2181;2337;2181;Tony Tan Caktiong;1,3;71;2024-03-30
2182;2302;2182;Ulrich Mommert;1,3;83;2024-03-30
2183;2218;2183;Wu Xushun;1,3;75;2024-03-30
2184;2467;2184;Joseph Steinberg;1,3;80;2024-03-30
2185;1446;2185;Lin Chang Su-O;1,3;83;2024-03-30
2186;2406;2186;Paul Fireman;1,3;80;2024-03-30
2187;2155;2187;Seth Klarman;1,3;66;2024-03-30
2188;1776;2188;Syed Mokhtar AlBukhary;1,3;72;2024-03-30
2189;2259;2189;Ben Francis;1,3;31;2024-03-30
2190;2194;2190;Nobutada Saji;1,3;78;2024-03-30
2191;2417;2191;Polys Haji-Ioannou;1,3;64;2024-03-30
2192;3063;2192;Hua Xuande;1,3;80;2024-03-30
2193;2111;2193;Elena Baturina;1,3;61;2024-03-30
2194;2185;2194;Qu Miranda;1,3;39;2024-03-30
2195;2173;2195;Charlwin Mao;1,3;;2024-03-30
2196;3079;2196;Girdhari Jaisinghani;1,3;79;2024-03-30
2197;2201;2197;Denis Shtengelov;1,3;51;2024-03-30
2198;2308;2198;Jose Isaac Peres;1,3;83;2024-03-30
2199;1724;2199;Keeree Kanjanapas;1,3;73;2024-03-30
2200;2179;2200;Jahm Najafi;1,3;61;2024-03-30
2201;2472;2201;Sehat Sutardja;1,3;62;2024-03-30
2202;2281;2202;Karl Knauf;1,3;;2024-03-30
2203;2280;2203;Christine Knauf;1,3;;2024-03-30
2204;2603;2204;Zhang Gongyun;1,3;61;2024-03-30
2205;2563;2205;Li Wanqiang;1,3;46;2024-03-30
2206;2643;2206;Huang Chulong;1,3;65;2024-03-30
2207;2178;2207;Martin Moller Nielsen;1,3;59;2024-03-30
2208;1466;2208;Shi Yifeng;1,3;50;2024-03-30
2209;2157;2209;Michael Krasny;1,3;70;2024-03-30
2210;2575;2210;Real Plourde;1,3;;2024-03-30
2211;1933;2211;Youssef Mansour;1,3;78;2024-03-30
2212;1739;2212;Lin Lairong;1,3;55;2024-03-30
2213;3058;2213;Ramesh Kunhikannan;1,3;60;2024-03-30
2214;2581;2214;Petter Stordalen;1,3;61;2024-03-30
2215;2541;2215;Hong Feng;1,3;47;2024-03-30
2216;2238;2216;Thomas Bailey;1,3;87;2024-03-30
2217;1465;2217;Richard Saghian;1,3;42;2024-03-30
2218;2585;2218;Haryanto Tjiptodihardjo;1,3;60;2024-03-30
2219;2052;2219;Miao Yongjun;1,3;56;2024-03-30
2220;2466;2220;Michael Spencer;1,3;68;2024-03-30
2221;1514;2221;Li Min;1,3;58;2024-03-30
2222;2193;2222;Deniz Sahenk;1,3;78;2024-03-30
2223;1168;2223;Li Guoqiang;1,3;60;2024-03-30
2224;2175;2224;Yves-Loic Martin;1,3;58;2024-03-30
2225;2600;2225;Yi Xianzhong;1,3;64;2024-03-30
2226;3143;2226;Vlad Tenev;1,3;37;2024-03-30
2227;2354;2227;Wu Chung-yi;1,3;68;2024-03-30
2228;1784;2228;Josef Boquoi;1,3;90;2024-03-30
2229;2571;2229;Andrei Molchanov;1,3;52;2024-03-30
2230;3116;2230;Rezwan Razack;1,3;69;2024-03-30
2231;1885;2231;Angela Bennett;1,3;79;2024-03-30
2232;2211;2232;Pongsak Viddayakorn;1,3;90;2024-03-30
2233;1332;2233;Georg von Opel;1,3;57;2024-03-30
2234;1984;2234;Xu Zhihan;1,3;51;2024-03-30
2235;2468;2235;Zachary Stern;1,3;42;2024-03-30
2236;2486;2236;Horst Wortmann;1,3;82;2024-03-30
2237;2668;2237;Che Jianxing;1,3;57;2024-03-30
2238;2548;2238;Johan Johannson;1,3;57;2024-03-30
2239;2335;2239;Eddy Sugianto;1,3;78;2024-03-30
2240;2936;2240;Andy Fang;1,3;31;2024-03-30
2241;2100;2241;Zhou Chengjian;1,3;58;2024-03-30
2242;2454;2242;Sjamsul Nursalim;1,3;82;2024-03-30
2243;2258;2243;Zsolt Felcsuti;1,3;52;2024-03-30
2244;2589;2244;Shigefumi Wada;1,3;71;2024-03-30
2245;1992;2245;Alberto Alcocer;1,3;81;2024-03-30
2246;2139;2246;Joel Greenberg;1,3;66;2024-03-30
2247;3307;2247;Alexander Mamut;1,3;64;2024-03-30
2248;1507;2248;Huang Qiaoling;1,3;65;2024-03-30
2249;2273;2249;Mohammed Ibrahim;1,3;77;2024-03-30
2250;1362;2250;James Jannard;1,3;74;2024-03-30
2251;2857;2251;David Fattal;1,2;66;2024-03-30
2252;3101;2252;Lee Jay-hyun;1,2;64;2024-03-30
2253;2107;2253;Roman Avdeev;1,2;56;2024-03-30
2254;2245;2254;Chung Yong-jin;1,2;55;2024-03-30
2255;2441;2255;Nancy Lerner;1,2;63;2024-03-30
2256;3123;2256;Gabriel Escarrer;1,2;89;2024-03-30
2257;2460;2257;Rao Wei;1,2;59;2024-03-30
2258;2223;2258;Peng Zhao;1,2;53;2024-03-30
2259;2401;2259;Shlomo Eliahu;1,2;88;2024-03-30
2260;1569;2260;Faruk Eczacibasi;1,2;69;2024-03-30
2261;2283;2261;Guy Laliberte;1,2;64;2024-03-30
2262;2348;2262;Wang Shih-Chung;1,2;62;2024-03-30
2263;2342;2263;Joop van den Ende;1,2;82;2024-03-30
2264;2443;2264;Randolph Lerner;1,2;62;2024-03-30
2265;2047;2265;Gary Magness;1,2;70;2024-03-30
2266;2442;2266;Norma Lerner;1,2;88;2024-03-30
2267;1758;2267;Sun Huaiqing;1,2;54;2024-03-30
2268;1975;2268;Tran Ba Duong;1,2;63;2024-03-30
2269;2309;2269;Markus Persson;1,2;44;2024-03-30
2270;2339;2270;Sam Tarascio;1,2;79;2024-03-30
2271;2266;2271;Fahed Hariri;1,2;43;2024-03-30
2272;1483;2272;Xu Xudong;1,2;54;2024-03-30
2273;2233;2273;Mehmet Aydinlar;1,2;67;2024-03-30
2274;2229;2274;Joao Alves de Queiroz Filho;1,2;71;2024-03-30
2275;2494;2275;Ye Qiongjiu;1,2;69;2024-03-30
2276;3119;2276;Naresh Jain;1,2;89;2024-03-30
2277;2109;2277;Sachin Bansal;1,2;42;2024-03-30
2278;2249;2278;Richard Desmond;1,2;72;2024-03-30
2279;2311;2279;Murdaya Poo;1,2;83;2024-03-30
2280;3095;2280;Michelle Zatlyn;1,2;44;2024-03-30
2281;1819;2281;Robert Langer;1,2;75;2024-03-30
2282;1615;2282;Xie Juhua;1,2;73;2024-03-30
2283;1386;2283;Jeffrey Soffer;1,2;56;2024-03-30
2284;3061;2284;Hartley Rogers;1,2;64;2024-03-30
2285;1221;2285;Lu Yiwen;1,2;37;2024-03-30
2286;2084;2286;Werner O. Weber;1,2;85;2024-03-30
2287;2935;2287;Richard Fairbank;1,2;73;2024-03-30
2288;2409;2288;Donald Friese;1,2;83;2024-03-30
2289;3084;2289;Jiang Zhaobai;1,2;60;2024-03-30
2290;1932;2290;Lu Zongjun;1,2;60;2024-03-30
2291;2056;2291;Vadim Novinsky;1,2;60;2024-03-30
2292;2368;2292;Zhang Yin;1,2;67;2024-03-30
2293;3066;2293;Gary Tharaldson;1,2;78;2024-03-30
2294;1993;2294;Nigel Austin;1,2;53;2024-03-30
2295;3080;2295;Chung Mong-joon;1,2;72;2024-03-30
2296;2413;2296;Pavel Golubkov;1,2;48;2024-03-30
2297;2627;2297;Axel Oberwelland;1,2;57;2024-03-30
2298;1806;2298;Timothy Headington;1,2;73;2024-03-30
2299;2085;2299;Anne Werninghaus;1,2;38;2024-03-30
2300;2381;2300;Oleg Boyko;1,2;59;2024-03-30
2301;2350;2301;J. Wayne Weaver;1,2;88;2024-03-30
2302;2081;2302;Wang Jilei;1,2;59;2024-03-30
2303;2004;2303;Chris Ellison;1,2;66;2024-03-30
2304;2046;2304;Lucia Maggi;1,2;91;2024-03-30
2305;2154;2305;Joe Kiani;1,2;59;2024-03-30
2306;2277;2306;Ke Guihua;1,2;58;2024-03-30
2307;3083;2307;Kenneth Lo;1,2;85;2024-03-30
2308;1413;2308;Cao Ji;1,2;72;2024-03-30
2309;2415;2309;Philip Green;1,2;72;2024-03-30
2310;2414;2310;Cristina Green;1,2;74;2024-03-30
2311;2006;2311;J. Christopher Flowers;1,2;66;2024-03-30
2312;3144;2312;Ryu Kwang-ji;1,2;57;2024-03-30
2313;2919;2313;Stanley Tang;1,2;31;2024-03-30
2314;2334;2314;Ion Stoica;1,2;59;2024-03-30
2315;2365;2315;Matei Zaharia;1,2;38;2024-03-30
2316;1349;2316;Chen Xueli;1,2;72;2024-03-30
2317;2424;2317;Hiroshi Ishibashi;1,2;77;2024-03-30
2318;2562;2318;Michiel Le Roux;1,2;74;2024-03-30
2319;3120;2319;Wirastuty Fangiono;1,2;51;2024-03-30
2320;2059;2320;Pan Shiyi;1,2;61;2024-03-30
