ID;User_ID;Table_rank_2021;Person;net_worth_in_BillionUSD_2021;Age_of_person_2021;year
1142;1025;1111;Li Xiaohua;2,8;59;2021
1143;2289;1111;Liu Ming Hui;2,8;58;2021
1144;2169;1111;Lv Jianming;2,8;56;2021
1145;2685;1111;Rudy Ma;2,8;80;2021
1146;1061;1111;Drayton McLane jr;2,8;84;2021
1147;1173;1111;Hans Melchers;2,8;83;2021
1148;2692;1111;Nguyen Thi Phuong Thao;2,8;50;2021
1149;1066;1111;Philip Niarchos;2,8;67;2021
1150;722;1111;Alfred Oetker;2,8;54;2021
1151;725;1111;August Oetker;2,8;76;2021
1152;723;1111;Carl Ferdinand Oetker;2,8;48;2021
1153;726;1111;Christian Oetker;2,8;72;2021
1154;724;1111;Julia Oetker;2,8;42;2021
1155;727;1111;Richard Oetker;2,8;70;2021
1156;1375;1111;Heloise Pratt;2,8;58;2021
1157;1323;1111;Filiz Sahenk;2,8;54;2021
1158;1529;1111;T. Denny Sanford;2,8;85;2021
1159;1671;1111;Karin Schick;2,8;;2021
1160;916;1111;Hilton Schlosberg;2,8;68;2021
1161;3430;1111;Rosely Schweizer;2,8;80;2021
1162;921;1111;Warren Stephens;2,8;64;2021
1163;2205;1111;Konstantin Strukov;2,8;62;2021
1164;1760;1111;Kenneth Tuchman;2,8;61;2021
1165;1608;1111;Masateru Uno;2,8;74;2021
1166;855;1111;Stefan von Holtzbrinck;2,8;57;2021
1167;2482;1111;Lars Wingefors;2,8;44;2021
1168;3431;1111;Wong Kwong Yu;2,8;51;2021
1169;1981;1111;Xiong Wu;2,8;45;2021
1170;612;1111;Xu Jinfu;2,8;57;2021
1171;2876;1111;Tony Xu;2,8;36;2021
1172;1983;1111;Xu Zhihan;2,8;48;2021
1173;1773;1111;Zhong Ruonong;2,8;58;2021
1174;1147;1174;Miriam Baumann-Blocher;2,7;46;2021
1175;1289;1174;Timothy Boyle;2,7;71;2021
1176;1013;1174;John Paul DeJoria;2,7;77;2021
1177;1258;1174;Mitchell Goldhar;2,7;59;2021
1178;903;1174;Luciano Hang;2,7;58;2021
1179;1299;1174;Georg Haub;2,7;59;2021
1180;2659;1174;Victor Jacobsson;2,7;39;2021
1181;1361;1174;James Jannard;2,7;71;2021
1182;565;1174;Vinod Khosla;2,7;66;2021
1183;1646;1174;Valentin Kipyatkov;2,7;44;2021
1184;1311;1174;Lim Kok Thay;2,7;69;2021
1185;3432;1174;Lu Zhiqiang;2,7;68;2021
1186;1172;1174;Sergio Mantegazza;2,7;93;2021
1187;2568;1174;Gabriella Meister;2,7;;2021
1188;2670;1174;Nan Cunhui;2,7;57;2021
1189;3433;1174;Ou Zongrong;2,7;57;2021
1190;1072;1174;Sean Parker;2,7;41;2021
1191;1123;1174;Richard Peery;2,7;82;2021
1192;743;1174;H. Ross Perot Jr;2,7;62;2021
1193;1964;1174;Su Suyu;2,7;72;2021
1194;1075;1174;Sun Shoukuan;2,7;71;2021
1195;1388;1174;Harley Sy;2,7;61;2021
1196;1234;1174;Henry Sy jr;2,7;68;2021
1197;1389;1174;Teresita Sy-Coson;2,7;70;2021
1198;1971;1174;Yuequn Tao;2,7;61;2021
1199;2847;1174;Tong Jinquan;2,7;66;2021
1200;1277;1174;Tsai Ming-kai;2,7;71;2021
1201;771;1174;Yitzhak Tshuva;2,7;72;2021
1202;1241;1174;Oprah Winfrey;2,7;67;2021
1203;1542;1174;Zhang Wanzhen;2,7;71;2021
1204;1284;1174;Mortimer Zuckerman;2,7;83;2021
1205;1245;1205;Brian Acton;2,6;49;2021
1206;2103;1205;Rajendra Agarwal;2,6;;2021
1207;1285;1205;John Armitage;2,6;61;2021
1208;2111;1205;Banwari Lal Bawri;2,6;68;2021
1209;1994;1205;Girdhari Lal Bawri;2,6;73;2021
1210;2741;1205;Guilherme Benchimol;2,6;44;2021
1211;970;1205;Cai Dongchen;2,6;68;2021
1212;1049;1205;Choo Chong Ngen;2,6;68;2021
1213;1251;1205;Abilio dos Santos Diniz;2,6;84;2021
1214;1155;1205;John Dorrance III.;2,6;77;2021
1215;1097;1205;Bruce Flatt;2,6;55;2021
1216;1431;1205;Stein Erik Hagen;2,6;64;2021
1217;1573;1205;Caroline Hagen Kjos;2,6;37;2021
1218;1433;1205;Hortensia Herrero;2,6;70;2021
1219;3434;1205;Anthony Hsieh;2,6;56;2021
1220;1721;1205;Hal Jackman;2,6;88;2021
1221;1217;1205;Brad Kelley;2,6;64;2021
1222;1919;1205;Raj Kumar;2,6;66;2021
1223;1164;1205;Adam Kwok;2,6;38;2021
1224;1363;1205;Lai Shixian;2,6;46;2021
1225;1307;1205;Stephen Lansdown;2,6;68;2021
1226;2041;1205;K.C. Liu;2,6;67;2021
1227;1517;1205;Aloke Lohia;2,6;62;2021
1228;1263;1205;Kalanithi Maran;2,6;55;2021
1229;1174;1205;C. Dean Metropoulos;2,6;75;2021
1230;1120;1205;Yuji Otsuka;2,6;67;2021
1231;1268;1205;Daniel Pritzker;2,6;61;2021
1232;1597;1205;Ren Jianhua;2,6;64;2021
1233;1036;1205;Alexey Repik;2,6;41;2021
1234;1180;1205;Steven Sarowitz;2,6;55;2021
1235;1841;1205;Yuri Shefler;2,6;53;2021
1236;2913;1205;Shum Chiu Hung;2,6;;2021
1237;881;1205;Stephen Smith;2,6;69;2021
1238;554;1205;Dan Snyder;2,6;56;2021
1239;444;1205;Helmut Sohmen;2,6;81;2021
1240;1077;1205;Tung Chee Hwa;2,6;83;2021
1241;1683;1205;Pieter van der Does;2,6;52;2021
1242;829;1205;Wim van der Leegte;2,6;73;2021
1243;1687;1205;Evan Williams;2,6;49;2021
1244;3023;1205;Wu Guangming;2,6;59;2021
1245;3435;1205;Yang Yuanxi;2,6;;2021
1246;1484;1205;Yu Qibing;2,6;55;2021
1247;860;1205;Charles Zegar;2,6;73;2021
1248;2785;1205;Zhaojiang Zhu;2,6;47;2021
1249;3436;1249;John Arrillaga;2,5;84;2021
1250;3437;1249;Carol Jenkins Barnett;2,5;64;2021
1251;753;1249;William Berkley;2,5;74;2021
1252;840;1249;Markus Blocher;2,5;50;2021
1253;1092;1249;Andrei Bokarev;2,5;54;2021
1254;1702;1249;Jim Breyer;2,5;59;2021
1255;1197;1249;Charles Bronfman;2,5;89;2021
1256;2669;1249;Byju Raveendran and Divya Gokulnath;2,5;39;2021
1257;2389;1249;Chang Jing;2,5;38;2021
1258;1203;1249;Leon G. Cooperman;2,5;78;2021
1259;2749;1249;Jose Luis Cutrale;2,5;74;2021
1260;1254;1249;Gerald Ford;2,5;76;2021
1261;1637;1249;Phillip Frost;2,5;84;2021
1262;2859;1249;Mikhail Gutseriev;2,5;63;2021
1263;1358;1249;Hans-Werner Hector;2,5;81;2021
1264;2893;1249;Hu Kun;2,5;51;2021
1265;674;1249;Jeremy Jacobs Sr;2,5;81;2021
1266;2763;1249;Mark and Robyn Jones;2,5;;2021
1267;1109;1249;Hans Langer;2,5;69;2021
1268;2160;1249;Lee Hae-jin;2,5;53;2021
1269;908;1249;Liang Feng;2,5;52;2021
1270;987;1249;Lin Ming-hsiung;2,5;71;2021
1271;789;1249;Mohamed Mansour;2,5;73;2021
1272;989;1249;Harsh Mariwala;2,5;69;2021
1273;1062;1249;Najib Mikati;2,5;65;2021
1274;1063;1249;Taha Mikati;2,5;76;2021
1275;720;1249;Pedro Moreira Salles;2,5;61;2021
1276;3438;1249;Jose Neves;2,5;46;2021
1277;2678;1249;Jerry Ng;2,5;56;2021
1278;1067;1249;Nandan Nilekani;2,5;65;2021
1279;914;1249;Ravi Pillai;2,5;67;2021
1280;1460;1249;Victor Pinchuk;2,5;60;2021
1281;1524;1249;Matthew Prince;2,5;46;2021
1282;1228;1249;John Pritzker;2,5;67;2021
1283;1271;1249;Rajan Raheja;2,5;66;2021
1284;1272;1249;Matthias Reinhart;2,5;61;2021
1285;1753;1249;Ruan Shuilong;2,5;85;2021
1286;1038;1249;Rodney Sacks;2,5;71;2021
1287;2069;1249;Carlos Sanchez;2,5;59;2021
1288;1384;1249;Kavitark Ram Shriram;2,5;64;2021
1289;3439;1249;Andre Street;2,5;37;2021
1290;1471;1249;Sun Mengquan;2,5;71;2021
1291;1041;1249;Daniel Sundheim;2,5;44;2021
1292;1473;1249;Torsten Toeller;2,5;55;2021
1293;1239;1249;Peter Unger;2,5;76;2021
1294;1396;1249;Wang Wenmo;2,5;64;2021
1295;1614;1249;Xie Juhua;2,5;70;2021
1296;2219;1249;Xu Shaochun;2,5;58;2021
1297;3440;1249;Eddie and Sol Zakay;2,5;;2021
1298;1487;1249;Zhao Tao;2,5;55;2021
1299;558;1299;Michael Ashley;2,4;56;2021
1300;1146;1299;Yvonne Bauer;2,4;44;2021
1301;1008;1299;Alberto Bombassei;2,4;80;2021
1302;1149;1299;Richard Chandler;2,4;62;2021
1303;3441;1299;David Chen;2,4;40;2021
1304;1348;1299;Chen Jinxia;2,4;53;2021
1305;3442;1299;Chen Xiao Ying;2,4;58;2021
1306;1349;1299;Chen Xueli;2,4;69;2021
1307;1497;1299;Kiat Chiaravanont;2,4;;2021
1308;973;1299;Todd Christopher;2,4;58;2021
1309;1631;1299;Mark Coombs;2,4;60;2021
1310;2888;1299;Luigi Cremonini;2,4;82;2021
1311;1051;1299;Smita Crishna-Godrej;2,4;70;2021
1312;2929;1299;Dai Lizhong;2,4;52;2021
1313;3443;1299;Eduardo de Pontes;2,4;41;2021
1314;2716;1299;Chetan Dube;2,4;55;2021
1315;738;1299;Stephen Feinberg;2,4;61;2021
1316;1096;1299;Abhay Firodia;2,4;76;2021
1317;1898;1299;Fu Mingkang;2,4;58;2021
1318;399;1299;Gao Jifan;2,4;56;2021
1319;2811;1299;Geng Jianming;2,4;58;2021
1320;1055;1299;Sebastian Glaser;2,4;;2021
1321;1056;1299;Adi Godrej;2,4;79;2021
1322;1057;1299;Jamshyd Godrej;2,4;72;2021
1323;1101;1299;Nadir Godrej;2,4;70;2021
1324;2720;1299;Philip and Cristina Green;2,4;69;2021
1325;2269;1299;Lawrence Ho;2,4;44;2021
1326;1020;1299;Donald Horton;2,4;71;2021
1327;1434;1299;Douglas Hsu;2,4;78;2021
1328;1647;1299;Koo Kwang-mo;2,4;43;2021
1329;1108;1299;Jonathan Kwok;2,4;29;2021
1330;1652;1299;Luo Yangyong;2,4;45;2021
1331;696;1299;Gail Miller;2,4;77;2021
1332;1589;1299;Robert Miller;2,4;75;2021
1333;1315;1299;Vadim Moshkovich;2,4;54;2021
1334;1029;1299;Erwin Franz Mueller;2,4;88;2021
1335;1065;1299;Rishad Naoroji;2,4;69;2021
1336;1071;1299;Madhukar Parekh;2,4;75;2021
1337;1033;1299;Gregorio Perez Companc;2,4;85;2021
1338;1749;1299;Dmitry Pumpyansky;2,4;57;2021
1339;2793;1299;Austin Russell;2,4;26;2021
1340;610;1299;Hussain Sajwani;2,4;68;2021
1341;473;1299;Jean Salata;2,4;55;2021
1342;825;1299;Karin Sartorius-Herbst;2,4;;2021
1343;1382;1299;Alice Schwartz;2,4;94;2021
1344;2322;1299;Antonio Luiz Seabra;2,4;78;2021
1345;1231;1299;Wenrong Shen;2,4;75;2021
1346;2775;1299;Renate Sick-Glaser;2,4;;2021
1347;1386;1299;William Stone;2,4;66;2021
1348;1606;1299;Elizabeth Sy;2,4;68;2021
1349;2336;1299;Tony Tan Caktiong;2,4;68;2021
1350;1391;1299;Tang Jinkui;2,4;65;2021
1351;923;1299;Roman Trotsenko;2,4;50;2021
1352;1238;1299;Donald Trump;2,4;74;2021
1353;1330;1299;T.Y. Tsai;2,4;68;2021
1354;2695;1299;John Tyson;2,4;67;2021
1355;1398;1299;David Wertheim;2,4;63;2021
1356;3444;1299;Xiong Shaoming;2,4;50;2021
1357;1282;1299;Yang Jianliang;2,4;51;2021
1358;1483;1299;Michael Ying;2,4;71;2021
1359;1486;1299;Zhang Ning;2,4;47;2021
1360;3445;1299;Zhang Zhixiang;2,4;54;2021
1361;3093;1299;Zhao Hongfei;2,4;46;2021
1362;2731;1362;Bill and Jean Adderley;2,3;73;2021
1363;1192;1362;Bill Alfond;2,3;72;2021
1364;1193;1362;Susan Alfond;2,3;75;2021
1365;1194;1362;Ted Alfond;2,3;76;2021
1366;3446;1362;Carlos Ardila Luelle;2,3;90;2021
1367;965;1362;Semahat Sevim Arsel;2,3;92;2021
1368;1344;1362;Sezai Bacaksiz;2,3;71;2021
1369;1084;1362;Suhail Bahwan;2,3;82;2021
1370;2758;1362;Bang Jun-hyuk;2,3;52;2021
1371;1700;1362;Bang Si-hyuk;2,3;48;2021
1372;1411;1362;Anand Burman;2,3;69;2021
1373;1009;1362;Cao Longxiang;2,3;63;2021
1374;708;1362;Vanich Chaiyawan;2,3;89;2021
1375;1557;1362;Chen Zhisong;2,3;55;2021
1376;776;1362;Jim Coulter;2,3;61;2021
1377;978;1362;Edward DeBartolo Jr;2,3;74;2021
1378;1153;1362;Maria Del Pino;2,3;65;2021
1379;2399;1362;Deng Yingzhong;2,3;70;2021
1380;1421;1362;Bob Ell;2,3;76;2021
1381;1209;1362;Sandeep Engineer;2,3;59;2021
1382;3447;1362;Fong Yun Wah;2,3;96;2021
1383;900;1362;Lindsay Fox;2,3;84;2021
1384;1501;1362;Mario Germano Giuliani;2,3;49;2021
1385;1428;1362;Harsh Goenka;2,3;63;2021
1386;1354;1362;Noam Gottesman;2,3;59;2021
1387;740;1362;Joseph Grendys;2,3;59;2021
1388;2009;1362;Guan Yihong;2,3;;2021
1389;2736;1362;David Hains;2,3;90;2021
1390;904;1362;Michael Hintze;2,3;67;2021
1391;1159;1362;Stewart Horejsi;2,3;83;2021
1392;3060;1362;Hua Xuande;2,3;77;2021
1393;1436;1362;Jared Isaacman;2,3;38;2021
1394;3448;1362;David Jiang;2,3;42;2021
1395;468;1362;Jiang Weiping;2,3;66;2021
1396;3449;1362;Boris Jordan;2,3;54;2021
1397;1215;1362;Baba Kalyani;2,3;72;2021
1398;760;1362;Jim Kavanaugh;2,3;58;2021
1399;1106;1362;Mustafa Rahmi Koc;2,3;90;2021
1400;1817;1362;Eiichi Kuriwada;2,3;74;2021
1401;1731;1362;Lai Jianfa;2,3;;2021
1402;1306;1362;Lam Kong;2,3;56;2021
1403;2788;1362;David Xueling Li;2,3;48;2021
1404;2744;1362;Li Xuhui;2,3;52;2021
1405;1515;1362;Liang Zhaoxian;2,3;56;2021
1406;2042;1362;Liu Ming Chung;2,3;58;2021
1407;3304;1362;Alexander Mamut;2,3;61;2021
1408;949;1362;Daniel Mate;2,3;57;2021
1409;1313;1362;Clayton Mathile;2,3;80;2021
1410;911;1362;Aristotelis Mistakidis;2,3;59;2021
1411;719;1362;Fernando Roberto Moreira Salles;2,3;74;2021
1412;677;1362;Joao Moreira Salles;2,3;59;2021
1413;678;1362;Walther Moreira Salles Junior;2,3;65;2021
1414;1456;1362;Eugene Murtagh;2,3;78;2021
1415;1664;1362;Nihat Ozdemir;2,3;71;2021
1416;2755;1362;Gretel Packer;2,3;55;2021
1417;3450;1362;Andrew Paradise;2,3;39;2021
1418;1946;1362;Karl-Johan Persson;2,3;46;2021
1419;2060;1362;Tom Persson;2,3;36;2021
1420;1073;1362;Stewart Rahr;2,3;75;2021
1421;1669;1362;Krit Ratanarak;2,3;75;2021
1422;2795;1362;Michael Saylor;2,3;56;2021
1423;1381;1362;Karl Scheufele III;2,3;82;2021
1424;1325;1362;Stephan Schmidheiny;2,3;73;2021
1425;2912;1362;Vijay Shekhar Sharma;2,3;42;2021
1426;2075;1362;Charlotte Soderstrom;2,3;44;2021
1427;1757;1362;Sun Huaiqing;2,3;51;2021
1428;1678;1362;Sze Man Bok;2,3;71;2021
1429;1390;1362;Katsumi Tada;2,3;75;2021
1430;1278;1362;Ted Turner;2,3;82;2021
1431;1610;1362;Jitendra Virwani;2,3;55;2021
1432;2478;1362;Arkady Volozh;2,3;57;2021
1433;1333;1362;Lang Walker;2,3;75;2021
1434;1480;1362;Wei Ying-Chiao;2,3;66;2021
1435;3321;1362;Wu Zhongyi;2,3;47;2021
1436;1481;1362;Elaine Wynn;2,3;79;2021
1437;2706;1362;Xu Chuanhua;2,3;86;2021
1438;1281;1362;Jerry Yang;2,3;52;2021
1439;1283;1362;Yang Weidong;2,3;52;2021
1440;834;1362;Barry Zekelman;2,3;54;2021
1441;2366;1362;Zhang Xuezheng;2,3;45;2021
1442;2367;1362;Zhang Yin;2,3;64;2021
1443;2224;1362;Kostyantin Zhevago;2,3;47;2021
1444;1082;1444;Jose Joao Abdalla Filho;2,2;75;2021
1445;1246;1444;Abdulla Al Futtaim;2,2;;2021
1446;838;1444;Ramon Ang;2,2;67;2021
1447;863;1444;Bill Austin;2,2;79;2021
1448;839;1444;Acharya Balkrishna;2,2;48;2021
1449;3451;1444;Richard Barton;2,2;53;2021
1450;1247;1444;Edward Bass;2,2;75;2021
1451;1196;1444;Thor Bjorgolfsson;2,2;54;2021
1452;1550;1444;Nikolai Buinov;2,2;53;2021
1453;1413;1444;Bruce Cheng;2,2;85;2021
1454;2122;1444;Chin Jong Hwa;2,2;62;2021
1456;1350;1444;Dermot Desmond;2,2;70;2021
1457;1294;1444;K. Dinesh;2,2;66;2021
1458;3020;1444;Frank Fertitta III.;2,2;59;2021
1459;1054;1444;Lorenzo Fertitta;2,2;52;2021
1460;1499;1444;Maria Franca Fissolo;2,2;86;2021
1461;1210;1444;Serge Godin;2,2;71;2021
1462;2812;1444;Gu Wei;2,2;56;2021
1463;1355;1444;Jeffrey Gundlach;2,2;62;2021
1464;3452;1444;Guo Jiangang;2,2;54;2021
1465;3103;1444;Carlos Hank Rhon;2,2;73;2021
1466;1715;1444;Gerry Harvey;2,2;81;2021
1467;2270;1444;Huang Guanlin;2,2;56;2021
1468;1642;1444;Wei Huang;2,2;61;2021
1469;1809;1444;Hui Lin Chit;2,2;67;2021
1470;1814;1444;Randal J. Kirk;2,2;67;2021
1471;482;1444;Leo Koguan;2,2;66;2021
1472;943;1444;Miguel Krigsner;2,2;71;2021
1473;1261;1444;Kwek Leng Kee;2,2;66;2021
1474;1440;1444;Thomas Kwok;2,2;69;2021
1475;1732;1444;Lau Cho Kun;2,2;85;2021
1476;3453;1444;Jeff Lawson;2,2;43;2021
1477;3070;1444;Max Levchin;2,2;45;2021
1478;2284;1444;Li Guoqing;2,2;51;2021
1479;2615;1444;Shuirong Li;2,2;64;2021
1480;2164;1444;Li Yongqing;2,2;56;2021
1481;1366;1444;Liang Xinjun;2,2;53;2021
1482;1445;1444;Lin Chang Su-O;2,2;80;2021
1483;1516;1444;Lin Fanlian;2,2;59;2021
1484;1928;1444;Scott Lin;2,2;88;2021
1485;2296;1444;Mao Zhongwu;2,2;58;2021
1486;2048;1444;David McMurtry;2,2;81;2021
1487;2906;1444;Rubens Menin Teixeira de Souza;2,2;65;2021
1488;1314;1444;Mi Enhua;2,2;63;2021
1489;851;1444;Bob Parsons;2,2;70;2021
1490;2962;1444;Catherine Phillips;2,2;;2021
1491;2963;1444;John Phillips;2,2;70;2021
1492;1035;1444;Arvind Poddar;2,2;63;2021
1493;2312;1444;Qian Ying;2,2;55;2021
1494;1377;1444;Phillip T. (Terry) Ragon;2,2;71;2021
1495;2717;1444;Alberto Roemmers;2,2;94;2021
1496;3454;1444;Shashi and Ravi Ruia;2,2;;2021
1497;3455;1444;Vlad Shmunis;2,2;60;2021
1498;1326;1444;Alberto Siccardi;2,2;77;2021
1499;2687;1444;Sebastian Siemiatkowski;2,2;39;2021
1500;1130;1444;Salil Singhal;2,2;73;2021
1501;2464;1444;Dean Solon;2,2;56;2021
1502;1468;1444;Timothy Springer;2,2;73;2021
1503;680;1444;Peter Spuhler;2,2;61;2021
1504;1328;1444;Tang Yiu;2,2;87;2021
1505;1680;1444;Tran Dinh Long;2,2;60;2021
1506;1186;1444;Anna Katharina Viessmann;2,2;;2021
1507;1279;1444;David Walentas;2,2;82;2021
1508;1766;1444;Wu Lanlan;2,2;47;2021
1509;731;1444;Wu Yiling;2,2;71;2021
1510;3096;1444;Xiang Wenbo;2,2;58;2021
1511;2649;1444;Xie Liangzhi;2,2;55;2021
1512;2361;1444;Xu Yuejuan;2,2;59;2021
1513;3456;1444;Shintaro Yamada;2,2;43;2021
1514;2824;1444;Yang Jian;2,2;49;2021
1515;2852;1444;Gavril Yushvaev;2,2;63;2021
1516;1340;1444;Zhang Jingzhang;2,2;85;2021
1517;1491;1517;Michael Ashcroft;2,1;75;2021
1518;967;1517;George Bishop;2,1;83;2021
1519;1549;1517;Julio Bozano;2,1;85;2021
1520;1199;1517;Herb Chambers;2,1;79;2021
1521;1201;1517;Andrew Cherng;2,1;;2021
1522;1012;1517;Jacques D Amours;2,1;64;2021
1523;1152;1517;Ray Davis;2,1;79;2021
1524;1634;1517;Diao Zhizhong;2,1;57;2021
1525;1015;1517;Michael Federmann;2,1;77;2021
1526;2531;1517;William Fisher;2,1;64;2021
1527;1255;1517;Bernard Fraisse;2,1;64;2021
1528;3418;1517;Franco Bittar Garcia;2,1;43;2021
1529;3457;1517;Flavia Bittar Garcia Faleiros;2,1;40;2021
1530;1425;1517;Gordon Getty;2,1;87;2021
1531;1900;1517;Philippe Ginestet;2,1;67;2021
1532;3458;1517;Gong Yingying;2,1;36;2021
1533;2786;1517;Lutz Mario Helmig;2,1;74;2021
1534;1719;1517;Ilkka Herlin;2,1;62;2021
1535;3097;1517;Arthur Xiaobo Hong;2,1;49;2021
1536;2540;1517;Hong Feng;2,1;44;2021
1537;2896;1517;Huang Shih Tsai;2,1;69;2021
1538;3459;1517;Jiang Yehua;2,1;58;2021
1539;1723;1517;Keeree Kanjanapas;2,1;70;2021
1540;2152;1517;Alexander Karp;2,1;53;2021
1541;1303;1517;Bruce Karsh;2,1;65;2021
1542;1728;1517;Mustafa Kucuk;2,1;57;2021
1543;1581;1517;Dominika Kulczyk;2,1;43;2021
1544;341;1517;Philippe Laffont;2,1;53;2021
1545;1165;1517;Henry Laufer;2,1;75;2021
1546;1110;1517;Frank Laukien;2,1;61;2021
1547;1167;1517;Mark Leonard;2,1;65;2021
1548;2562;1517;Li Wanqiang;2,1;43;2021
1549;1824;1517;Li Weiwei;2,1;44;2021
1550;1220;1517;Lin Chen-hai;2,1;74;2021
1551;3460;1517;Lin Yinsun;2,1;57;2021
1552;2764;1517;Liu Zhongtian;2,1;57;2021
1553;1448;1517;Daniel Lubetzky;2,1;52;2021
1554;1222;1517;Prayudh Mahagitsiri;2,1;75;2021
1555;1369;1517;Igor Makarov;2,1;59;2021
1556;1312;1517;Kishore Mariwala;2,1;86;2021
1557;1370;1517;Howard Marks;2,1;75;2021
1558;1452;1517;Katarina Martinson;2,1;40;2021
1559;1115;1517;Vincent McMahon;2,1;75;2021
1560;1316;1517;David Murdock;2,1;98;2021
1561;1032;1517;Vikas Oberoi;2,1;50;2021
1562;2721;1517;Erik Paulsson;2,1;79;2021
1563;913;1517;Roger Penske;2,1;84;2021
1564;1459;1517;Florentino Perez;2,1;74;2021
1565;877;1517;Phil Ruffin;2,1;86;2021
1566;1324;1517;Richard Sands;2,1;70;2021
1567;996;1517;Robert Sands;2,1;62;2021
1568;1183;1517;Dieter Schnabel;2,1;75;2021
1569;1129;1517;Christiane Schoeller;2,1;;2021
1570;883;1517;Jeffrey Talpins;2,1;46;2021
1571;961;1517;Timur Turlov;2,1;33;2021
1572;2343;1517;Sandro Veronesi;2,1;61;2021
1573;1761;1517;Wang Chou-hsiong;2,1;80;2021
1574;1762;1517;Wang Minwen;2,1;57;2021
1575;1978;1517;Weng Xianding;2,1;59;2021
1576;831;1517;Michael Xie;2,1;52;2021
1577;1485;1517;Yuan Fugen;2,1;70;2021
1578;1405;1517;Zhao Fenggang;2,1;55;2021
1579;1989;1517;Zhou Zongwen;2,1;64;2021
1580;1191;1580;S. Daniel Abraham;2;96;2021
1581;1007;1580;Isak Andic;2;67;2021
1582;1546;1580;Roberto Angelini Rossi;2;72;2021
1583;1622;1580;Masaaki Arai;2;55;2021
1584;1341;1580;George Argyros;2;84;2021
1585;1492;1580;Pavel Baudis;2;60;2021
1586;1090;1580;Anne Beaufour;2;57;2021
1587;1091;1580;Henri Beaufour;2;55;2021
1588;1346;1580;Brett Blundy;2;61;2021
1589;1347;1580;J. Hyatt Brown;2;83;2021
1590;2126;1580;Wenjun Dai;2;52;2021
1591;1561;1580;Sol Daurella;2;55;2021
1592;1632;1580;John de Mol;2;66;2021
1593;1498;1580;Dou Zhenggang;2;67;2021
1594;1094;1580;Glenn Dubin;2;64;2021
1595;1708;1580;John Elkann;2;45;2021
1596;492;1580;Ibrahim Erdemoglu;2;58;2021
1597;2933;1580;Andy Fang;2;28;2021
1598;2255;1580;Fang Hongbo;2;54;2021
1599;1016;1580;Kenneth Feld;2;72;2021
1600;867;1580;Walter Frey;2;77;2021
1601;1710;1580;Yasuhiro Fukushima;2;73;2021
1602;1427;1580;Dennis Gillings;2;77;2021
1603;981;1580;Sam Goi;2;74;2021
1604;1432;1580;Bahaa Hariri;2;55;2021
1605;1806;1580;Ilona Herlin;2;56;2021
1606;169;1580;Jeffery Hildebrand;2;62;2021
1607;1213;1580;J. Tomilson Hill;2;72;2021
1608;2268;1580;Orion Hindawi;2;41;2021
1609;1575;1580;Reid Hoffman;2;53;2021
1610;1160;1580;Hou Juncheng;2;56;2021
1611;714;1580;W. Herbert Hunt;2;92;2021
1612;2149;1580;George Joseph;2;99;2021
1613;2277;1580;Ke Yunfeng;2;54;2021
1614;2023;1580;Sergei Kolesnikov;2;49;2021
1615;2743;1580;Thomas Lee;2;77;2021
1616;1921;1580;Peter Leibinger;2;54;2021
1617;1922;1580;Regine Leibinger;2;58;2021
1618;1923;1580;Nicola Leibinger-Kammueller;2;61;2021
1619;1365;1580;Solomon Lew;2;76;2021
1620;3461;1580;Li Yong;2;44;2021
1621;3462;1580;Liu Yachao;2;40;2021
1622;2445;1580;Jeffrey Lorberbaum;2;66;2021
1623;1264;1580;Jed McCaleb;2;46;2021
1624;1519;1580;Craig McCaw;2;71;2021
1625;2051;1580;Miao Yongjun;2;53;2021
1627;1371;1580;Charles Munger;2;97;2021
1628;1317;1580;David Nahmad;2;74;2021
1629;952;1580;Jonathan Nelson;2;64;2021
1630;1666;1580;Pierre Karl Peladeau;2;59;2021
1631;2456;1580;Kevin Plank;2;48;2021
1632;1321;1580;Alberto Prada;2;67;2021
1633;1322;1580;Marina Prada;2;75;2021
1634;3463;1580;Mahendra Prasad;2;81;2021
1635;1595;1580;Jennifer Pritzker;2;70;2021
1636;1525;1580;Linda Pritzker;2;67;2021
1637;1752;1580;Joe Rogers jr;2;;2021
1638;2068;1580;Igor Rybakov;2;48;2021
1639;2796;1580;Sathien Setthasit;2;67;2021
1640;622;1580;Mikhail Shelkov;2;52;2021
1641;1674;1580;Shen Xiqiang;2;73;2021
1642;1466;1580;Thaksin Shinawatra;2;71;2021
1643;999;1580;Martua Sitorus;2;61;2021
1644;1532;1580;Sylvia Stroeher;2;65;2021
1645;1472;1580;Alexander Svetakov;2;53;2021
1646;2916;1580;Stanley Tang;2;28;2021
1647;3131;1580;Tang Xiuguo;2;57;2021
1648;1758;1580;Alain Taravella;2;73;2021
1649;1535;1580;Wichai Thongtang;2;74;2021
1650;1236;1580;Arvind Tiku;2;51;2021
1651;1475;1580;Hamdi Ulukaya;2;48;2021
1652;1332;1580;Georg von Opel;2;55;2021
1653;1611;1580;Wang Chaobin;2;65;2021
1654;1397;1580;Wang Zhenghua;2;77;2021
1655;1477;1580;Wei Ing-Chou;2;67;2021
1656;2485;1580;Horst Wortmann;2;79;2021
1657;3464;1580;Wu Junbao;2;55;2021
1658;3045;1580;Wu Kai;2;53;2021
1659;1691;1580;Amy Wyss;2;50;2021
